Name,club,overall,player_positions
Mathias Schlie,Hobro IK,55,CM
Naif Mousa,Al Taawoun,55,"LB, LM"
Morten Beck Andersen,Silkeborg IF,55,ST
Maurice Brunner,FC Zürich,55,"LM, LW, RM, LB"
Mohsen Al Najrani Al Yami,Najran SC,55,"ST, CF"
Craig Jones,Bury,55,"RWB, RM, RB"
Lee Baxter,AIK,55,GK
Matthew Gill,Tranmere Rovers,55,CM
Jamie McGuire,Mansfield Town,55,"CM, CDM"
Brian Barry-Murphy,Rochdale,55,"CDM, CM"
Lee Beevers,Mansfield Town,55,"RWB, RB, LB"
Robbie Williams,Limerick FC,55,LB
Stewart Drummond,Morecambe,55,"CDM, CM"
Agustín González Tapia,Unión La Calera,55,CM
Neal Horgan,Cork City,55,"RB, LB"
Jason Byrne,Bohemian FC,55,ST
David Mulcahy,Bohemian FC,55,"CDM, CM, CB"
Gary O'Neill,Drogheda United,55,"ST, CF"
Andrew Procter,Accrington Stanley,55,"CDM, CM"
Anthony Murphy,Bohemian FC,55,"RB, CB"
Maksim Semakin,FC Ufa,55,"CAM, RM, CM"
Dariusz Zjawiński,Cracovia,55,"ST, CF, RW"
David Cassidy,Bray Wanderers,55,"CM, CAM"
James Bittner,Plymouth Argyle,55,GK
Daniele Russo,FC St. Gallen,55,CB
Mads Ibenfeldt,Southend United,55,CB
Lorenzo Davids,Randers FC,55,"CM, CDM, LB"
Aidan Price,Bohemian FC,55,CB
César Ríos,Club León,55,GK
Przemysław Oziębała,Górnik Zabrze,55,"RM, ST"
Waleed Handi Al Raja,Al Khaleej,55,"LB, LM"
김대호 Dae Ho Kim,Jeonnam Dragons,55,GK
Rasmus Rydén,Falkenbergs FF,55,GK
Karanjit Singh,India,55,GK
Saleh Dowes,Najran SC,55,CDM
Abdulrahman Al Ghamdi,Al Shoulla,55,GK
Sultan Al Dhahri,Al Faisaly,55,GK
Mohammed Al Shahrani,Hajer,55,"CF, ST"
Faisal Al Jamaan,Al Fateh,55,ST
Faisal Al Margab,Al Taawoun,55,GK
Matthew Rhead,Mansfield Town,55,ST
Ludwig Bergström,Örebro SK,55,GK
Moslem Freej,Al Khaleej,55,GK
Nikolajs Kozačuks,Górnik Łęczna,55,"RW, LW, CAM"
Sergiusz Prusak,Górnik Łęczna,55,GK
Dario Palatto,Vicenza,55,GK
Maodo Malick M'Baye,Carpi,54,CM
Diego Degirolamo,Sheffield United,54,"CAM, ST"
Antonio Palumbo,Ternana,54,CM
Nicolas Senzemba,FC Sochaux-Montbéliard,54,LB
Rolando Mandragora,Genoa,54,CM
Mads Døhr Thychosen,FC Midtjylland,54,"ST, RW, LW"
Sondre Tronstad,Huddersfield Town,54,CM
Morten Ågnes Konradsen,FK Bodø/Glimt,54,"CM, RW"
Steve Kroll,1. FC Union Berlin,54,GK
Robert Andrich,Hertha BSC,54,"CDM, CM, CB"
Mikkel Kallesøe,Randers FC,54,RM
Maxime Do Couto Teixeira,Tours FC,54,"ST, CAM"
Gregory Leigh,Crewe Alexandra,54,LB
Matthew Grimes,Exeter City,54,"CM, LM"
Niccoló Belloni,FC Pro Vercelli 1892,54,"RW, CAM, LW"
Jake Cooper,Reading,54,CB
Alberto Atzori,Cagliari,54,CM
Antonio Barreca,Cittadella,54,LB
Jonathan Lindseth,Odds BK,54,CM
Nolan Mbemba,Royal Excel Mouscron,54,CAM
Taylan Antalyalı,Gençlerbirliği SK,54,CM
Kyle Spence,Coventry City,54,LM
Santiago Castano,New York Red Bulls,54,GK
Jack Batten,Bristol City,54,CB
Pietro Ceccaroni,Spezia,54,LB
Jarlan Barrera,Junior FC,54,CAM
Tika Kafusha Musonda,Chelsea,54,"CDM, CB"
Josh Carmichael,Bournemouth,54,"CM, CDM, RB"
Shamir Fenelon,Rochdale,54,RM
Jacob Dehn,Randers FC,54,"RB, CB"
Stefano Padovan,Crotone,54,ST
Arne Van den Eynde,Waasland-Beveren,54,CAM
Daniel Rowe,Wycombe Wanderers,54,"CB, RB, CM"
Collin Martin,DC United,54,"CAM, CF"
Giannis Stamatakis,Panathinaikos FC,54,CM
Fırat Bilem,Kasimpaşa SK,54,LB
Blair Currie,Hamilton Academical FC,54,GK
Dimitar Evtimov,Mansfield Town,54,GK
Pierluigi Gollini,Hellas Verona,54,GK
Matt Preston,Walsall,54,CB
Charlee Adams,Birmingham City,54,"CM, RM"
Ludovic Ajorque,Angers SCO,54,ST
Jimmy Medranda,Sporting Kansas City,54,"CM, CAM"
Declan McDaid,Partick Thistle FC,54,"RM, CAM"
Ayron Verkindere,KSV Cercle Brugge,54,RW
Ben Whitfield,Bournemouth,54,"CAM, CM"
Smail Prevljak,FC Red Bull Salzburg,54,ST
İdris Cengiz,Kasimpaşa SK,54,CB
Rico Henry,Walsall,54,LB
Nicolás Fernández,Defensa y Justicia,54,ST
Michele Fornasier,Sampdoria,54,CB
Andreas Linde,Helsingborgs IF,54,GK
Morgan Fox,Charlton Athletic,54,LB
Tom Dallison,Brighton & Hove Albion,54,CB
Axel Werner,Atlético de Rafaela,54,GK
Ahmed Waseem Razeek,1. FC Union Berlin,54,"RM, LM, CF"
Karl Bohm,IFK Göteborg,54,"RM, LM"
Modou Diagne,AS Nancy Lorraine,54,CB
Gökcan Kaya,Randers FC,54,CM
최경록 崔琼罗,FC St. Pauli,54,"LM, RW, CF"
Orkan Cinar,SpVgg Greuther Fürth,54,"LM, LW"
Facundo Nicolás Tévez,Club Atlético Banfield,54,CB
Mauricio Flores,CD Cobresal,54,ST
Walmer Pacheco Mejía,Uniautónoma FC,54,RB
Kevin Bigler,FC Thun,54,"RB, RM"
Jordan Richards,Hartlepool United,54,RB
Steven Ross,Ross County FC,54,ST
Alex Davey,Chelsea,54,CB
Víctor Manquillo Gaitán,AD Alcorcón,54,ST
Ricardo Alexandre Almeida Santos,Peterborough United,54,CB
Michael Freiter,Gillingham,54,"CM, CF, CB"
Bartosz Kwiecień,Korona Kielce,54,"CM, CDM"
Conor O'Donnell,UCD AFC,54,GK
Michael O'Donoghue,Colchester United,54,LB
Felipe Muñoz,CD Antofagasta,54,ST
Lewis Morgan,St. Mirren,54,LM
Prince Agyemang,Limerick FC,54,CM
Mathias  Antonsen Normann,FK Bodø/Glimt,54,CM
Nana Boakye-Yiadom,Barnsley,54,"ST, CF"
Faruk Çakır,Medipol Başakşehir FK,54,GK
Johan Ramhorn,Kalmar FF,54,CB
Mario Engels,FSV Frankfurt,54,CF
Craig Wighton,Dundee FC,54,"ST, LM"
Nathaniel Kelly,Birmingham City,54,CB
Luca Orozco,Club Olimpo,54,CB
Marius Amundsen,Lillestrøm SK,54,"CB, RB"
Terry  Kennedy,Sheffield United,54,CB
Adam Evans,Bohemian FC,54,"LM, ST, RM"
Hannes Anier,FC Erzgebirge Aue,54,ST
Ismahil Akinade,Bray Wanderers,54,"ST, RM"
Hampus Zackrisson,IFK Göteborg,54,CB
Dramane Konate,Empoli,54,CB
Adama Diouf,Brescia,54,CAM
Nicky Walker,Wycombe Wanderers,54,"CAM, LM, RM"
Pascal Gregor,FC Nordsjælland,54,"CB, LB"
Nicolás Carreño Suárez,Patriotas Boyacá FC,54,LB
Robbie Muirhead,Kilmarnock,54,"CAM, ST"
Vyacheslav Zinkov,Zenit St. Petersburg,54,CDM
Kealan Dillon,Athlone Town,54,"CM, RM"
Jordan Brown,Melbourne Victory,54,"CM, CDM"
Andrea Barberis,Varese,54,CM
Dylan Pooler,Kilmarnock,54,ST
Antonio Romano,Napoli,54,CM
Saïd Benrahma,OGC Nice,54,CF
Michał Walski,Pogoń Szczecin,54,"CAM, CM, CDM"
Lee Gallacher,Partick Thistle FC,54,ST
Seth Hellberg,IF Brommapojkarna,54,"CM, CAM"
Dominic Thomas,Motherwell,54,CM
Jon Hodnemyr,IK Start,54,RB
Peter Westberg,Kalmar FF,54,"CM, CAM"
Adrían Sporle,Club Atlético Banfield,54,ST
Daniel Londoño,Envigado FC,54,LB
Simone Fioretti,SS Virtus Lanciano,54,ST
Benedict Frempah,Ross County FC,54,"CB, CDM"
Kyle Rowley,Walsall,54,CB
Gennaro Acampora,Spezia,54,CM
Jacob Ortmark,IF Brommapojkarna,54,CM
Dean Jarvis,Derry City,54,LB
Matthias Fanimo,Tranmere Rovers,54,"LM, LB"
Jamie Sendles-White,Queens Park Rangers,54,CB
Alfie Mawson,Wycombe Wanderers,54,CB
Mitchell Rose,Crawley Town,54,"CM, RM, LM"
Brandon O'Neill,Perth Glory,54,"CDM, CB"
Brad Smith,Swindon Town,54,"LB, LWB"
Luca Miracoli,Varese,54,ST
Callum O'Dowda,Oxford United,54,"LM, ST"
Tim Söderström,Djurgårdens IF,54,"ST, CM"
Robert Cornwall,Shamrock Rovers,54,"RB, CB"
Josh Barresi,Newcastle Jets,54,"CAM, CM"
Salvatore Crimi,SV Zulte-Waregem,54,GK
Miguel Van Damme,KSV Cercle Brugge,54,GK
Franck Cedric Njiki Tchoutou,Nîmes Olympique,54,RM
Luca Palmiero,Napoli,54,CM
Alexander Jeremejeff,BK Häcken,54,ST
Coll Donaldson,Queens Park Rangers,54,CB
River Allen,Plymouth Argyle,54,"CM, RB"
Augusto Delgado,Gimnasia y Esgrima La Plata,54,CM
Sebastian Ernst,Hannover 96,54,CM
César Federico Pintos Álvarez,Belgrano de Córdoba,54,CM
Daniele Altobelli,Frosinone,54,"CDM, CM"
Marcos Santiago Fissore,Atlético de Rafaela,54,RB
Giga Chkeidze,Kalmar FF,54,RB
Berat Tosun,Gençlerbirliği SK,54,ST
Pol Llonch Puyaltó,RCD Espanyol,54,CM
Martin Merquelanz,Real Sociedad,54,CM
Jasper Ameye,KSV Cercle Brugge,54,CB
Héctor Hernández Ortega,Real Sociedad,54,"LB, LM"
Jack Deaman,Cheltenham Town,54,CB
Jack Barthram,Swindon Town,54,"RB, RM"
Musab Bandar Al Otaibi,Al Nassr,54,"LM, RM"
Aleksander Wandzel,Legia Warszawa,54,GK
Maurizio Scioscia,1. FC Heidenheim 1846,54,"LB, RB"
Craig Moore,Motherwell,54,ST
Víctor Milke,Querétaro,54,"RW, RM, ST"
Jack Clisby,Perth Glory,54,"CB, LB"
Paulo Retre,Melbourne City FC,54,CDM
Dmitriy Yashin,Terek Grozny,54,"CB, LB"
Yair Bonnin,Gimnasia y Esgrima La Plata,54,GK
Fabian-Herbert Burdenski,FSV Frankfurt,54,CDM
Andrea Feola,Trapani,54,CDM
Moussa Nije,Vålerenga Fotball,54,ST
Azer Bušuladžić,Odense Boldklub,54,"CM, LM, RM"
Victor Rotting,IF Elfsborg,54,ST
Hun Sung Kim,Ulsan Hyundai FC,54,"RM, RW, ST, RB"
Luis Gerardo Chávez Magallón,Club Tijuana,54,LM
Mirza Halvadzic,IFK Norrköping,54,ST
Andy Ryan,Hamilton Academical FC,54,"RM, RW"
Guillaume Cros,FC Sochaux-Montbéliard,54,LB
Shaun Kelly,Derry City,54,"RB, CB"
Boris Lumbana,Örebro SK,54,"CB, CDM"
Matteo Tosetti,BSC Young Boys,54,"RM, RW, LM, RB"
Ivan Knyazev,Torpedo Moscow,54,CB
Jeppe Illum,Silkeborg IF,54,"LW, ST"
Dean Clarke,UCD AFC,54,"RM, ST"
Dan Hanford,Carlisle United,54,GK
Jafar Yusuf Al Khalifa,Hajer,54,"CB, LB"
Corey Edward Brown,Brisbane Roar,54,LB
Mitch Cooper,Newcastle Jets,54,"CM, CAM"
Lewis Clarkson,Bradford City,54,ST
Tyrell Belford,Swindon Town,54,GK
André Ibsen Rømer,FC Midtjylland,54,"RB, CM"
James Gray,Accrington Stanley,54,"ST, RM"
좌준협 左峻协,Jeju United FC,54,"CDM, CM"
Tom Beere,AFC Wimbledon,54,"CM, RB, RM"
Herbert Robinson García,Santos Laguna,54,CAM
Lino Waldemar Maldonado Gárnica,CD Cobresal,54,ST
Rafael Vicente Hernández,Málaga CF,54,"CAM, CM"
Vincenzo Guardiglio,Napoli,54,RB
Teddy Bishop,Ipswich Town,54,"CAM, CM"
Oscar Pineda,Cruz Azul,54,CB
José Lincopán,Club Olimpo,54,CM
Nassim Badri,FC Nantes,54,GK
Rasmus Persson,Mjällby AIF,54,LM
Kevin Brandstätter,SV Ried,54,"LW, LM"
Dennis Chessa,VfR Aalen,54,"LB, LM, CDM"
Filippo Perucchini,Varese,54,GK
Samuel Owusu,Al Shoulla,54,ST
Shane O'Connor,Limerick FC,54,"LM, LB, RB"
Fousseyni Cissé,FC Sion,54,"ST, LM"
Craig Walsh,Bohemian FC,54,"CM, CDM"
Maciej Mańka,Górnik Zabrze,54,"RB, CB"
Ryan Lloyd,Port Vale,54,"LM, CM"
Patrick Nzuzi,Limerick FC,54,"RB, RM, LB"
Hugh Douglas,UCD AFC,54,"RB, CB"
Yahya Hussain Dagriri,Al Ittihad,54,"ST, CF"
Fahad Al Munaif,Al Shoulla,54,"ST, CF"
Christopher Maxwell,Fleetwood Town,54,GK
Mohamed Salim Al Safri,Al Shoulla,54,CM
Mohammed Al Fatil,Al Ahli,54,CB
Lasse Petry,FC Nordsjælland,54,"CM, CAM, CDM"
Konrad Jałocha,Legia Warszawa,54,GK
Jaime Gómez Valencia,Querétaro,54,RM
Ahmed Karenshi,Al Taawoun,54,"CAM, CM"
Joe Bunney,Rochdale,54,"ST, RM"
Camilo Javier Mancilla Valencia,Atlético Huila,54,RB
David Richards,Bristol City,54,GK
Scott Tanser,Rochdale,54,"LB, CB"
David Schnaderbeck,SK Sturm Graz,54,CF
Ibrahim Mohammad Farhan Al Zawahreh,Al Khaleej,54,"LB, CB"
Davide Campello,Cittadella,54,CB
Isaac Enrique Arias Villamíl,Deportes Tolima,54,ST
Wilfrido De La Rosa Mendoza,Deportes Tolima,54,ST
Carlos Andrés Mosquera Perea,Deportivo Pasto,54,CM
Anton Andreasson,IF Elfsborg,54,CM
Mehddy Latrèche,Clermont Foot 63,54,CAM
Trevor Spangenberg,Chivas USA,54,GK
Jakob Glasberg,Djurgårdens IF,54,RB
Miguel Palafox,Club León,54,CM
Helge Rosenvold,IK Start,54,GK
Jack Muldoon,Rochdale,54,ST
Anthony Briançon,Nîmes Olympique,54,"CM, CB"
Serkan Firat,SV Darmstadt 98,54,LB
Diego Yacob,Defensa y Justicia,54,CM
Karol Buzun,Jagiellonia Białystok,54,CF
Daniel Savichev,Torpedo Moscow,54,"CM, CAM"
Jonathan Salvador,Unión Española,54,GK
Jean Chopin,KV Oostende,54,GK
Wiktor Baranowski,GKS Bełchatów,54,GK
Nissim Kapiloto,FC St. Gallen,54,CB
Raúl Eduardo Peñaranda Contreras,Once Caldas,54,ST
Thibault Cillard,Tours FC,54,CB
Diego Alberto Pacheco Hernández,Monterrey,54,CM
Maarten van der Want,Virtus Entella,54,GK
Ferdinand Weinwurm,SK Rapid Wien,54,"LW, RW"
Frederik Bay,FC København,54,CB
Denis Mashkin,FC Rostov,54,CDM
James O'Brien,Athlone Town,54,CM
Heriberto Olvera Hernández,Pachuca,54,LWB
Alistair Crawford,Hamilton Academical FC,54,"RM, CM"
Michael Schlingermann,Drogheda United,54,GK
Pelly Ruddock Mpanzu,Luton Town,54,"CM, CB"
Jake Kirby,Tranmere Rovers,54,"LM, CM"
Saeed Mohammed Al Dosari,Al Shabab,54,RM
Callum Howe,Scunthorpe United,54,CB
George  Lambadaridis,Brisbane Roar,54,CM
Rashed Al Dowesan,Al Shoulla,54,CB
Angelo Casadei,SS Virtus Lanciano,54,GK
Basem Al Baqi,Al Taawoun,54,GK
Paul McGinn,Dundee FC,54,RB
권혁진 Hyuk Jin Kwon,Incheon United FC,54,"ST, LW, LB"
Hyung Jun Son,Gyeongnam FC,54,"CDM, LB, LM, RB"
Nouh Al Mousa,Al Fateh,54,"CM, ST"
Kasper Pedersen,Aalborg BK,54,CB
Dairon Estibens Asprilla Rivas,Alianza Petrolera,54,"ST, CAM, RM"
Iván Ignacio Meirone Macías,CD Palestino,54,GK
Luca Dalla Costa,Cittadella,54,CB
Marko Maroši,Doncaster Rovers,54,GK
Glen Trifiro,Central Coast Mariners,54,"CAM, CM"
Leonardo Hilario Figueroa Gonzalez,CD Universidad de Concepción,54,GK
Joshua Staunton,Gillingham,54,"CB, CDM"
Cyril Dreyer,AS Nancy Lorraine,54,CM
Nicolas Delion,Valenciennes FC,54,CB
Keaton Wood,Millwall,54,CB
Stephen Maher,Drogheda United,54,"CM, RB"
Max Porter,Newport County,54,CM
Lorcan Fitzgerald,St. Patrick's Athletic,54,"LB, LM"
Michael Daly,Drogheda United,54,"RB, RM"
Salman Saeed Al Hariri,Hajer,54,LM
Michael Leahy,Limerick FC,54,CB
Rasmus Lynge Christensen,Hobro IK,54,"LM, CAM, RM"
Shane Grimes,Drogheda United,54,"LB, CB"
Cathal Brady,Drogheda United,54,"RM, LM"
Kevan George,Columbus Crew SC,54,"CM, CB, CDM"
Ali Al Ashwan,Al Fateh,54,"CDM, CB"
Saeed Fawaz Al Mowalad,Al Ahli,54,RB
Peter McGlynn,Drogheda United,54,RB
Peter Sammy Domínguez Valencia,Once Caldas,54,CAM
Álvaro Delgado,Deportes Iquique,54,CM
Franco Antonio Collado Moraleda,CD Huachipato,54,GK
Hui Sung Lee,Ulsan Hyundai FC,54,GK
Lucas Libbra,GFC Ajaccio,54,RW
Bartosz Wiązowski,Górnik Łęczna,54,RM
Philip Lowry,Derry City,54,"CM, CAM"
Krystian Stępniowski,Cracovia,54,GK
Haris Belkebla,Tours FC,54,CM
Lucas Daury,Valenciennes FC,54,CM
Nicolas Dávalos,CD Antofagasta,54,ST
Babacar Guèye,ESTAC Troyes,54,ST
Robert Bayly,Shamrock Rovers,54,"CM, RM"
Piotr Tomasik,Podbeskidzie Bielsko-Biała,54,"LM, LB"
Bülent Cevahir,Balıkesirspor,54,"CM, CAM"
Mustafa Al Abbad,Hajer,54,GK
Amer Haron,Al Shabab,54,CB
Nawaf Al Sabhi,Najran SC,54,CB
Lukas Schubert,SV Grödig,54,RB
Jason Hughes,Limerick FC,54,CM
Thomas Reiter,SV Ried,54,CB
Arnab Kumar Mondal,India,54,CB
李海明,Gyeongnam FC,54,"RB, RW, RM"
Mohamed Larbi,GFC Ajaccio,54,CM
Lukas Jäger,SCR Altach,54,CB
Marc Larsen,Hobro IK,54,GK
Luca Paganini,Frosinone,54,"LM, RM"
Frederik Christensen,FC Vestsjælland,54,ST
Xavier Lenogue,AJ Auxerre,54,GK
Abdulrahman Al Shammari,Al Orobah,54,RB
Pierre-François Sinapi,GFC Ajaccio,54,CM
진대성 金大顺,Jeju United FC,54,"CAM, RW"
Leonardo Fávio López Méndez,Patriotas Boyacá FC,54,CDM
Hilton Murillo Sanmartín,Fortaleza CEIF,54,LM
Arlinton Murillo Hinestroza,Fortaleza CEIF,54,ST
Francesco Lo Bue,Trapani,54,RB
Florian Fabre,GFC Ajaccio,54,CM
Uroš Celcer,Ross County FC,54,"LB, CB"
Cristian Rolando Ledesma Núñez,CD Cobresal,54,ST
Antony Sweeney,Carlisle United,54,"CM, CAM"
Dean Delany,Bohemian FC,54,GK
Ciarán Kelly,Sligo Rovers,54,GK
Nicky Hunt,Accrington Stanley,54,"RB, CM"
Neil Jeffrey Austin,Hartlepool United,54,"LB, RB, CB"
Philip Gorman,Athlone Town,54,"ST, CF"
Alan McNally,Drogheda United,54,CB
Tamati Williams,New Zealand,54,GK
Syed Rahim Nabi,India,54,"LB, LM, LW"
Fahad Al Shammari,Al Raed,54,GK
Ali Ibrahim Al Mazyadi,Al Fateh,54,GK
Alan Byrne,Athlone Town,54,"CB, CM"
Meshal Al Mouri,Al Shoulla,54,LM
José Antonio Amaya Pardo,Uniautónoma FC,54,CDM
Jorge Alberto Henríquez Pérez,Alianza Petrolera,54,GK
Robert Strobl,SV Grödig,54,LB
Sharif Adnan Sharif Nassar,Al Khaleej,54,"CB, LB, CDM"
Lorenzo Staiti,Virtus Entella,54,"CM, RM"
Patrick De Vlamynck,Royal Excel Mouscron,54,GK
Pascal Thrier,FC St. Gallen,54,CB
Roberto Crivello,Frosinone,54,LB
Miroslav Čovilo,Cracovia,54,"CDM, CM"
José Luis Sierra Pando,Unión Española,53,ST
Bryn Morris,Middlesbrough,53,"CM, CDM, CB"
Francisco Andrés Arancibia Silva,CD O'Higgins,53,CAM
Karim Achahbar,En Avant de Guingamp,53,ST
Mirnes Pepic,SC Paderborn 07,53,"CDM, LM"
Magnus Pedersen,Odense Boldklub,53,"CB, RB"
Isaac Donkor,Inter,53,RB
Jesse Starkey,Brighton & Hove Albion,53,"CM, LM"
Lorenzo Venuti,Pescara,53,"RB, LB"
Alex Gagliardini,Ternana,53,RB
Cameron McGeehan,Norwich City,53,"CM, CDM, CAM"
Jonathan Muleba,Bournemouth,53,CB
Simone Monni,Torino,53,LW
Giovanni Graziano,Torino,53,CDM
Eamonn Brophy,Hamilton Academical FC,53,"CF, CAM"
Simone Bastoni,Spezia,53,LM
Sefa Isçi,SV Zulte-Waregem,53,RB
Jake Charles,Huddersfield Town,53,"LM, CF"
Pierluigi Cappelluzzo,Hellas Verona,53,ST
Jordan Larsson,Helsingborgs IF,53,ST
Kristoffer Olsson,FC Midtjylland,53,CM
Jonathan Flatt,Wolverhampton Wanderers,53,GK
Reece Flanagan,Walsall,53,CM
Dennis Rosin,FC St. Pauli,53,"RM, CDM"
Muhsin Yıldırım,Kasimpaşa SK,53,CDM
Jonathan Edwards,Peterborough United,53,ST
Darragh Lenihan,Blackburn Rovers,53,"CM, CB"
Jordan Leyden,Partick Thistle FC,53,ST
Dominic Ball,Tottenham Hotspur,53,"CB, CM"
Liam Kinsella,Walsall,53,"CM, RB"
George Maris,Barnsley,53,ST
Luka Zarandia,KRC Genk,53,RW
Cristian Riggio,Crotone,53,CB
Marcus Carver,Accrington Stanley,53,ST
Levent Gülen,Grasshopper Club Zürich,53,CB
Francesco Pacini,Empoli,53,GK
Ross Caldwell,St. Mirren,53,ST
Hakeeb Adelakun,Scunthorpe United,53,"RM, RW, LM"
Jack Doherty,Limerick FC,53,"LW, LM"
Stefano Minelli,Brescia,53,GK
Jesper Gustavsson,Mjällby AIF,53,CM
Gus Mafuta,Bristol City,53,CM
Emrah Krizevac,SV Ried,53,CB
Liam Monelle,Bristol City,53,ST
Thomas Leggett,Aston Villa,53,RB
Joe McDonnell,AFC Wimbledon,53,GK
Yobou Jean Noel Thome,FC Vestsjælland,53,CDM
Lorenzo Musto,Perugia,53,ST
Darlan Bispo Damasceno,Real Sociedad,53,CM
Kwame Thomas,Derby County,53,ST
Madallah Al Olayan,Al Taawoun,53,"CDM, CAM"
Oliver McBurnie,Bradford City,53,ST
George Thomas,Coventry City,53,"ST, LM"
Jordan Stewart,St. Mirren,53,CM
Ibrahima Dramé,SK Brann,53,ST
Dominic Smith,Colchester United,53,ST
Mert Kula,Kasimpaşa SK,53,CB
Tobias Knoflach,SK Rapid Wien,53,GK
Marius Weeke,VfL Bochum 1848,53,GK
Cieron Keane,Notts County,53,"LB, LM"
Dany Roger  Bornand Da Silva,FC Sion,53,GK
Charlie Adams,Brentford,53,"LB, LM"
Simón Almeida,Pachuca,53,"CAM, LM, RM"
Adebayo Azeez,AFC Wimbledon,53,"ST, RW"
Jack Broadhead,Chesterfield,53,CB
Andre Bennett,Middlesbrough,53,"CDM, RB"
Stephen McGuinness,Bray Wanderers,53,GK
Darwin Cerda Mardones,Deportivo Ñublense,53,LB
Devante Clut,Brisbane Roar,53,CAM
Dylan Easton,St. Johnstone FC,53,"ST, RM, LM"
Declan Hughes,St. Mirren,53,CM
John Neeskens,Colorado Rapids,53,"LB, LM"
Omar Sowunmi,Ipswich Town,53,CB
Stephen Hendrie,Hamilton Academical FC,53,"LB, RB"
Jordi Ortega Alcalá,Wolverhampton Wanderers,53,CDM
Piotr Johansson,Malmö FF,53,RM
Bernd Gschweidl,SV Grödig,53,"ST, LW"
Alex Gersbach,Sydney FC,53,LB
Giuseppe Marco Zampano,Crotone,53,"RM, RB"
Arno Monsecour,Sporting Lokeren,53,CB
Adam Örn Arnarson,FC Nordsjælland,53,RB
Guido D'Attilio,Avellino,53,CM
Emmanuel Oyeleke,Brentford,53,"CM, CDM"
Chris Doyle,Morecambe,53,CB
Daniel O'Brien,Aston Villa,53,RM
Nicolò Ragnoli,Brescia,53,CDM
Ayman Ben Mohamed,UCD AFC,53,LM
Marcos Contreras,Deportes Iquique,53,RB
Ignacio Jáuregui,Gimnasia y Esgrima La Plata,53,LM
Florijon Belegu,FSV Frankfurt,53,LB
Juan Camilo Zapata,Envigado FC,53,ST
Mateusz Wieteska,Legia Warszawa,53,CB
Antonino Calandra,Crotone,53,GK
Eddi Gava,Ternana,53,GK
Richard Gabriel Marcone,Trapani,53,GK
Keith Buckley,Bohemian FC,53,"RM, CM"
Daniel Rogers,Aberdeen,53,GK
Mahlon Beresford Baker Romeo,Gillingham,53,"RB, RM, LB"
Jeppe Højbjerg,Esbjerg fB,53,GK
Chace Jacquart,AFC Wimbledon,53,"CAM, CM"
Sebastian Tomás Reyes Canelo,Santiago Wanderers,53,ST
Robert Duggan,Peterborough United,53,CM
Kyle MacLeod,Ross County FC,53,ST
Oscar Johansson,Kalmar FF,53,GK
David Carson,Blackburn Rovers,53,"CDM, CB"
Jaison McGrath,Hamilton Academical FC,53,ST
Oliver Turton,Crewe Alexandra,53,CM
Charlie Webster,Gillingham,53,"LM, RM"
Hayden Morton,Central Coast Mariners,53,RB
Ayman Ftinei,Al Nassr,53,"CM, CDM"
Jakob Blåbjerg,Aalborg BK,53,"CB, LB"
Robert Lehane,Cork City,53,ST
Riley Woodcock,Perth Glory,53,LB
Michael Neill,Central Coast Mariners,53,LB
Juan Pedroza,Independiente Santa Fe,53,RM
Romel Quiñonez,Bolivia,53,GK
Martin Pedersen,FK Bodø/Glimt,53,"CB, CDM"
Ben Gladwin,Swindon Town,53,CM
Jordan Allen,Real Salt Lake,53,CAM
Ahmed Mohammed Sharahili,Al Hilal,53,"LB, CB"
Eric Stevenson,New York Red Bulls,53,"RM, LM"
Henrique Jorge Pereira Brito,Gil Vicente FC,53,LB
Nicolás Canavessio,Atlético de Rafaela,53,CB
Mees Siers,SønderjyskE,53,"RB, CDM"
Thomas Boyle,UCD AFC,53,CB
Kevin Knight,Athlone Town,53,"LB, LM"
Mohammed Majrashi,Najran SC,53,ST
Craig Murray,Aberdeen,53,"RB, CM"
Michael Rose,Aberdeen,53,CB
조수철 赵秀哲,Incheon United FC,53,"CAM, CM"
Ari Mohr Jónsson,Silkeborg IF,53,RB
Kasper Junker,Randers FC,53,ST
Ed Wilczynski,Huddersfield Town,53,GK
Andrés Ignacio Gutiérrez Bascuñán,Universidad Católica,53,GK
Jesper Johansson,Mjällby AIF,53,GK
Manuel Briones,CD Universidad de Concepción,53,LM
Iván Rodríguez del Pozo,Málaga CF,53,RB
Albion Avdijaj,Grasshopper Club Zürich,53,ST
Jakob Andreasen,Esbjerg fB,53,RM
Simen Lassen,SK Brann,53,CM
Bernhard Luxbacher,FK Austria Wien,53,"LM, RM, CAM"
Andreas Hadenius,IFK Norrköping,53,CB
Liridon Gashi,IF Elfsborg,53,CM
George Oakley,AFC Wimbledon,53,ST
Frej Engberg,Djurgårdens IF,53,"LB, CB"
Michael Nwiloh,Chivas USA,53,CB
Stephen Dooley,Derry City,53,RM
Damian Szymański,GKS Bełchatów,53,CM
Alexandros Kartalis,SpVgg Greuther Fürth,53,"LB, LM"
Muhammed Kayaroglu,SpVgg Greuther Fürth,53,"CF, CAM"
Nicola Zahner,VfR Aalen,53,CAM
Jeppe Friborg Simonsen,SønderjyskE,53,ST
Pedro Miguel Costa Ferreira,Virtus Entella,53,"RW, LW, RM"
Sultan Al Shammari,Hajer,53,GK
Frederik Schram,FC Vestsjælland,53,GK
Lars Stubhaug,Rosenborg BK,53,GK
