Name,club,overall,player_positions
Brian Blasi,Unión de Santa Fe,63,"RB, CB"
Andreas Skovgaard,FC Nordsjælland,63,CB
Bruno Miranda,DC United,63,ST
Emmanuel Oti Essigba,Esbjerg fB,63,LW
Daniel Cárdenas Lindez,Levante UD,63,GK
Zakaria Sanogo,TSV Hartberg,63,"CF, RM"
Khaled Al Samiri,Al Ittihad,63,"CM, CDM, RM"
Oleg Kudryk,Shakhtar Donetsk,63,GK
Cohen Bramall,Arsenal,63,"LB, LM"
Hasan Özkan,KV Oostende,63,CM
Abdullah Al Khaibari,Al Shabab,63,"CDM, CM"
강지훈 Ji Hoon Kang,Gangwon FC,63,RB
이진현 Jin Hyun Lee,Pohang Steelers,63,CM
Tom Baumgart,FC Erzgebirge Aue,63,"LM, RM, CAM"
Shkelqim Demhasaj,FC Luzern,63,ST
Alejandro Prendes Reina,Real Oviedo,63,CB
Zeki Erkilinc,Heracles Almelo,63,LW
Jizz Hornkamp,SC Heerenveen,63,ST
José Hernández,Atlanta United,63,"LB, LM, RB"
Eric Calvillo,San Jose Earthquakes,63,CM
Sebastián Gómez Londoño,Itagüí Leones FC,63,"CM, CDM"
Aaron Herrera,Real Salt Lake,63,"LB, RB"
Iván Jared Moreno Füguemann,Club América,63,CAM
Iván Erquiaga,Estudiantes de La Plata,63,"LB, LM"
Riccardo Serena,Padova,63,"CM, CDM"
Maximiliano Salas,CD O'Higgins,63,CF
Pablo Martínez,Club Atlético Lanús,63,LW
Iván Ramírez,Godoy Cruz,63,"CDM, LM, CAM"
Joan Monterde Raygal,Levante UD,63,"CAM, RM, CM"
Cameron McGeehan,Barnsley,63,"CM, CAM"
Lasse Nilsen,Tromsø IL,63,"LM, LWB"
Robert Costa Ventura,RC Celta,63,CB
Ryan Hedges,Barnsley,63,"RM, RW, LW"
Runar Espejord,Tromsø IL,63,ST
Cameron Dummigan,Oldham Athletic,63,"RB, RWB, RM"
Juan Sebastián Herrera Sanabria,Atlético Huila,63,ST
Sergio Felipe Román Palacios,Once Caldas,63,GK
Pierluigi Cappelluzzo,Hellas Verona,63,ST
Hervé Matthys,Excelsior,63,CB
Borja Fernández Fernández,Miedź Legnica,63,"CM, CDM"
Mauro Alberto Laínez Leyva,Lobos BUAP,63,RM
Mike Steven Bähre,Barnsley,63,CAM
Jordy Monroy,Boyacá Chicó FC,63,RB
Antoine Rabillard,AS Béziers,63,ST
Antony José Otero Carrascal,Itagüí Leones FC,63,ST
Christian Rivera,Deportivo Cali,63,"CDM, CM, CAM"
Jeppe Arctander Moe,Stabæk Fotball,63,LB
Jose Antonio Martinez Álvarez,Real Oviedo,63,CB
Rafaelson Bezerra Fernandes,Vegalta Sendai,63,ST
Benedikt Kirsch,SpVgg Greuther Fürth,63,CM
Diogo Miguel Guedes Almeida,CD Feirense,63,RB
Roberto Jesús Melián Bolaños,CD Tenerife,63,"CM, CAM"
Jordy Gaspar,AS Monaco,63,"RB, RM"
Luís García,Sevilla FC,63,GK
Thibault Vlietinck,Club Brugge KV,63,RM
Jason Pendant,FC Sochaux-Montbéliard,63,LB
Ali Odabas, SSV Jahn Regensburg,63,"CB, LB"
Romain Basque,Le Havre AC,63,"CM, CB, CAM"
Kai Eisele,Hallescher FC,63,GK
Martin Košťál,Wisła Kraków,63,RM
Nuno Alberto Macedo Pereira,Moreirense FC,63,GK
Christopher Díaz,Curicó Unido,63,"RB, RM"
Luca Zinedine Zidane,Real Madrid,63,GK
Jordan Tell,US Orléans Loiret Football,63,"ST, LM"
Yusuf Lawal,Sporting Lokeren,63,RM
Samuel Oum Gouet,SCR Altach,63,"CDM, CM"
Pep Biel Mas Jaume,Real Zaragoza,63,"CAM, LM, RM"
Oliver Steurer,1. FC Heidenheim 1846,63,"CB, LB"
橋岡 大樹,Urawa Red Diamonds,63,RM
Carlos Cordero Pérez,Real Sporting de Gijón,63,LB
Daniel Smuga,Górnik Zabrze,63,"ST, RM"
Grant Lillard,Chicago Fire,63,CB
Jakob Hjorth,Vendsyssel FF,63,"CB, CDM"
Josepablo Monreal,Unión La Calera,63,ST
Frantzdy Pierrot,Royal Excel Mouscron,63,ST
André Ricardo Ferreira Schutte,Rio Ave FC,63,ST
Luis Javier Suárez,Gimnàstic de Tarragona,63,ST
Juan Hernández García,Cádiz CF,63,"RM, ST"
Theofanis Mavromatis,Panathinaikos FC,63,CB
Ian Lawlor,Doncaster Rovers,63,GK
Riccardo Melgrati,Cesena,63,GK
Dylan Connolly,Dundalk,63,"RM, LM"
Gregory Karlen,FC Thun,63,"CM, CAM"
Wes Burns,Fleetwood Town,63,"ST, RW"
Joe Rothwell,Blackburn Rovers,63,"CM, LM, RM"
Ryan Haynes,Shrewsbury,63,"LB, LWB"
Elias Andersson,IK Sirius,63,"LM, CAM"
Mitchell Pinnock,AFC Wimbledon,63,"LM, RM"
Joshua Yorwerth,Peterborough United,63,CB
Joel Coleman,Shrewsbury,63,GK
Jacob Barrett Laursen,Odense Boldklub,63,"LB, LWB"
Matthew Ridenton,Newcastle Jets,63,"CM, CDM"
Filip Jagiełło,Zagłębie Lubin,63,"CAM, CM"
William Nightingale,AFC Wimbledon,63,CB
Ahmed Mohammed Sharahili,Al Hilal,63,CB
Pier Luigi Grazziani Serrano,Alianza Petrolera,63,GK
Ilya Pomazun,PFC CSKA Moscow,63,GK
이태희 李泰熙,Incheon United FC,63,GK
Jack Rose,Southampton,63,GK
John-Patrick Strauß,FC Erzgebirge Aue,63,RWB
Tobias Schützenauer,SK Sturm Graz,63,GK
Brandon Comley,Colchester United,63,"CM, CDM"
Jessy Benet,Grenoble Foot 38,63,"CM, CAM"
Filip Lesniak,Aalborg BK,63,CM
Ryan Sweeney,Mansfield Town,63,CB
Mohamed Mara,FC Lorient,63,"ST, LM"
Sebastian Ring,Örebro SK,63,LWB
Ashley Hunter,Fleetwood Town,63,"LW, ST, LWB"
Jordan Flores,Östersunds FK,63,"CM, LM"
장대희 张大熙,Jeonnam Dragons,63,GK
Fredrik Krogstad,Lillestrøm SK,63,"CM, RM"
Christopher Lindquist,Strømsgodset IF,63,RB
Lucas Schoofs,NAC Breda,63,CDM
Shaun Donnellan,Yeovil Town,63,CB
Jesper Karlsson,IF Elfsborg,63,"ST, RM"
Patrik Karlsson Lagemyr,IFK Göteborg,63,"RW, CF"
Thomas Blomeyer,MSV Duisburg,63,"CB, RB"
Babacar Niasse,KAS Eupen,63,GK
Niklas Landgraf,Hallescher FC,63,"CB, LWB, LM"
Sven  Müller,Karlsruher SC,63,GK
Ivan Vujica,Newcastle Jets,63,LB
Mario González Gutiérrez,Villarreal CF,63,"LW, ST"
Luiz Fernando Ferreira Maximiniano,Minnesota United FC,63,CDM
Víctor Retamal,Unión La Calera,63,RB
Tibor Halilović,Wisła Kraków,63,"CM, RW"
José Pedro Costa Leite,CD Feirense,63,"RM, LM"
Maximilian Rossmann,Heracles Almelo,63,CB
Nicolás Sessa,VfR Aalen,63,"CAM, CM, RM"
Joaquín Aylagas,Club Atlético Colón,63,GK
Hernán De la Fuente,Vélez Sarsfield,63,"RB, RWB"
Adrián Mora Barraza,Deportivo Toluca,63,CB
Juan Felipe Aguirre Tabares,Itagüí Leones FC,63,CB
クロリッキー 健,Montreal Impact,63,CM
Iván Jorge Vegas,AD Alcorcón,63,CB
Djihad Bizimana,Waasland-Beveren,63,CDM
Avdo Spahic,FC Energie Cottbus,63,GK
Tobias Mohr,SpVgg Greuther Fürth,63,"LM, LW"
Valdumar Augusto Té,Vitória de Setúbal,63,ST
Alkhali Bangoura,Al Fateh,63,RM
Jean Jules Sepp Mvondo,Albacete BP,63,"CDM, CM"
Kiril Despodov,Bulgaria,63,RW
Richard Sánchez,Chicago Fire,63,GK
Martin Ovenstad,Strømsgodset IF,63,"CM, CDM"
Nicolai Flø,Vendsyssel FF,63,GK
Maxence Derrien,Red Star FC,63,CB
Dino Islamovic,Östersunds FK,63,ST
Ben Purrington,AFC Wimbledon,63,LB
Shane Griffin,Cork City,63,LB
Ander Cantero Armendáriz,CF Rayo Majadahonda,63,GK
Federico Álvarez,Belgrano de Córdoba,63,LB
Francesco Di Mariano,Venezia FC,63,"LW, CAM, RW"
Victor Pagliari Giro,Orlando City SC,63,LB
Grégoire Lefebvre,Red Star FC,63,"CM, CDM"
Sid Nelson,Swindon Town,63,CB
Juan Delgado Sirvent,Levante UD,63,ST
Franco Cristaldo,San Martín de San Juan,63,"CDM, CM, LM, CAM"
Mathias Rasmussen,FC Nordsjælland,63,"LW, CM, RW"
Andrea Palazzi,Pescara,63,"CM, CDM"
Ricardo Almeida Ribeiro,Moreirense FC,63,ST
Kianz Froese,Fortuna Düsseldorf,63,"CAM, CM, LM"
Marko Kvasina,SV Mattersburg,63,"ST, CAM"
Beni Badibanga,Waasland-Beveren,63,"RM, LM"
Adrián Hernández Montoro,UD Almería,63,"RB, CB"
김진혁 金镇夏,Daegu FC,63,CB
Karlo Lulić,Waasland-Beveren,63,"CAM, CM, LM"
황병근 黄秉根,Jeonbuk Hyundai Motors,63,GK
Charlie Goode,Scunthorpe United,63,CB
Corentin Tirard,Grenoble Foot 38,63,"LW, LM"
Jake Mulraney,Heart of Midlothian,63,"LM, RM, LWB"
Dominik Widemann,SpVgg Unterhaching,63,"ST, CAM"
Ibrahim Diallo,KAS Eupen,63,CB
Alexandre Olliero,FC Nantes,63,GK
秋野 央樹,Shonan Bellmare,63,"CDM, CM"
Ibrahim Soumaoro,Livorno,63,CDM
板仓 晃,Vegalta Sendai,63,"CB, CDM"
Ian Eduardo Escobar Ibáñez,Club Atlético Talleres,63,LB
Sören-Kurt Reddemann,SV Wehen Wiesbaden,63,"CB, LB"
唐诗,Guangzhou Evergrande Taobao FC,63,RM
Fabio Eguelfi,Hellas Verona,63,LM
José Manuel Sagredo Chávez,Bolivia,63,LB
Felix Luckeneder,SCR Altach,63,CB
Zoran Arsenić,Wisła Kraków,63,"CB, RB"
Josh Gordon,Walsall,63,ST
Luan Leite da Silva,SKN St. Pölten,63,CB
Mert Hakan Yandaş,Sivasspor,63,"CAM, CDM"
Iván De Nova Ruiz,Gimnàstic de Tarragona,63,"LB, CB"
Endika Irigoien Bravo,CA Osasuna,63,LB
Carlos Vinícius Alves Morais,Rio Ave FC,63,ST
Andreas Ivan,New York Red Bulls,63,RM
Sekou Gassama Cissokho,UD Almería,63,ST
Smajl Suljevic,Dalkurd FF,63,"CM, CDM"
Donovan Léon,Stade Brestois 29,63,GK
Dejan Stojanović,FC St. Gallen,63,GK
Mitch Hancox,Milton Keynes Dons,63,"LWB, LB, LM"
Kenneth Houdret,Avellino,63,"CM, CDM"
Cameron Howieson,New Zealand,63,"CM, CAM"
Marc-Aurèle Caillard,En Avant de Guingamp,63,GK
Hendrik Hansen,FC Würzburger Kickers,63,CB
Hiram Boateng,Exeter City,63,CM
Rubén González,Club Necaxa,63,"CM, CDM"
Joe Bunney,Blackpool,63,LB
Patrick Schorr,VfR Aalen,63,"LB, LM"
Jesper Karlström,Djurgårdens IF,63,CM
Hendrik Bonmann,TSV 1860 München,63,GK
Bill Tuiloma,Portland Timbers,63,"CB, CDM"
최경록 崔琼罗,Karlsruher SC,63,"CF, ST, CAM"
Ben Whitfield,Port Vale,63,"CAM, CM, LM"
Gjoko Zajkov,Sporting de Charleroi,63,CB
Farrend Rawson,Forest Green Rovers,63,CB
Sergio Buenacasa Alba,RCD Mallorca,63,ST
Dominic Baumann,FC Würzburger Kickers,63,"ST, CAM"
Onurcan Güler,Akhisar Belediyespor,63,CAM
Manel Royo Castell,RCD Espanyol,63,"LB, CB"
Fabian Schubert,TSV Hartberg,63,ST
Vamara Sanogo,Zagłębie Sosnowiec,63,ST
Alex Iacovitti,Nottingham Forest,63,"CB, LB"
김건희 金健熙,Sangju Sangmu FC,63,"ST, RW"
Roni Peiponen,HJK Helsinki,63,"RB, LB"
Hakan Demir,Kasimpaşa SK,63,CM
Andrés Pascual Santonja,Valencia CF,63,LM
Arkadiusz Reca,Atalanta,63,"LB, LM"
Gerald Nutz,Wolfsberger AC,63,"LM, CM"
Carlos Alberto Rodríguez Gómez,Monterrey,63,RM
Ohoulo  Framelin,CD Nacional,63,GK
Marcus Epps,Philadelphia Union,63,"RM, RW, LM, LW"
永藤 克弥,Vegalta Sendai,63,LM
Dan Scarr,Birmingham City,63,CB
Moritz Heyer,Hallescher FC,63,"CDM, CB"
Bevic Moussiti-Oko,Le Havre AC,63,ST
René Guder,SV Wehen Wiesbaden,63,"ST, RM"
Adrian Grbic,SCR Altach,63,ST
José Alberto Castillo,U.N.A.M.,63,GK
Mohammed Sayed Al Dhaw,Ohod Club,63,"RM, CAM"
Yannick Thermann,SG Sonnenhof Großaspach,63,"RB, LB, CM"
Kevin Ramírez,Club Atlético Tigre,63,"CAM, LM"
José Luis Mosquera Moreno,Boyacá Chicó FC,63,CB
Brian White,New York Red Bulls,63,"ST, LW"
Mićo Kuzmanović,Royal Excel Mouscron,63,"LM, RM, CF"
Ahmad Mendes Moreira,FC Groningen,63,LM
Danny Mullen,St. Mirren,63,"ST, LM"
Blessing Eleke,FC Luzern,63,ST
畠中 槙之輔,Yokohama F. Marinos,63,CB
Tomáš Holý,Gillingham,63,GK
Cian Bolger,Fleetwood Town,63,CB
Aaron Pierre,Northampton Town,63,CB
Stephen Sama,Heracles Almelo,63,CB
Bruno Miguel Carvalho Andrade,Lincoln City,63,"LM, RM"
Rubén Bentancourt,Independiente Santa Fe,63,ST
Gearóid Morrissey,Cork City,63,"CDM, CM"
Shay McCartan,Lincoln City,63,CAM
Kornel Osyra,Miedź Legnica,63,CB
Mirco Born,SV Meppen,63,"ST, LM"
Thomas Dähne,Wisła Płock,63,GK
Lee Angol,Shrewsbury,63,ST
Frans Dhia Putros,Hobro IK,63,"CB, RB, LB"
Ismahil Akinade,Waterford FC,63,ST
Simone Pecorini,Avellino,63,"RB, RM"
Julien Fabri,Stade Brestois 29,63,GK
Luke Hendrie,Grimsby Town,63,"RB, LB"
Nico Brandenburger,SC Fortuna Köln,63,"CDM, CM"
Daniel Bohl,Hallescher FC,63,"CDM, CM"
Tobias Badila,AS Nancy Lorraine,63,"LB, CB"
Camilo Melivilú,San Luis de Quillota,63,ST
Kasper Junker,AC Horsens,63,ST
Juan David Valencia Arboleda,Rionegro Águilas,63,GK
Gino Paolo Alucema Dinamarca,CD Everton de Viña del Mar,63,"RB, CB, CDM"
François Marquet,KV Oostende,63,"CM, CDM"
Miguel Van Damme,KSV Cercle Brugge,63,GK
Patrick Mainka,1. FC Heidenheim 1846,63,CB
Joshua Putze,VfL Sportfreunde Lotte,63,"CDM, CM"
Raymond Anane-Gyasi,Stabæk Fotball,63,RM
Nicolás Pantaleone,Patronato,63,LB
Harry Lennon,Southend United,63,CB
Abdulmajeed Al Sulayhim,Al Shabab,63,"CDM, CAM, CM, LM"
Guillermo Hauche,Unión Española,63,"CAM, LM"
Elias Gómez,Rosario Central,63,"LB, LM"
Amadou Bakayoko,Coventry City,63,ST
Yanis Mbombo Lokwa,Royal Excel Mouscron,63,"ST, LW"
Abdulaziz Ali Al Bishi,Al Faisaly,63,"LM, RM"
Amaury Torralvo Polo,La Equidad,63,"LB, LM"
Ernest Forgàs Pallarès,CF Reus Deportiu,63,ST
Oskar Zawada,Wisła Płock,63,ST
Gurpreet Singh Sandhu,India,63,GK
Mahmut Akan,MKE Ankaragücü,63,LB
Lee Grace,Shamrock Rovers,63,"CB, CM"
Hildeberto José Morgado Pereira,Vitória de Setúbal,63,"RW, CM"
Abdulmohsen Fallatah,Al Qadisiyah,63,CB
Jordan McCrary,Seattle Sounders FC,63,"RB, RM"
岡本 拓也,Shonan Bellmare,63,"CB, RB"
Héctor Damián Schmidt,San Martin de Tucumán,63,"CB, LB, RB"
福森 晃斗,Hokkaido Consadole Sapporo,63,"CB, LB"
Wolke Janssens,Sint-Truidense VV,63,ST
Caio César da Silva Silveira,Kawasaki Frontale,63,"CAM, CDM"
Giovanni Terrani,Perugia,63,"LW, CAM, CF"
Niko Hansen,Columbus Crew SC,63,"RM, LM"
Jordi Jose Delem,Seattle Sounders FC,63,"RB, CDM"
Felix Weber,TSV 1860 München,63,CB
Dominik Bock,FC Carl Zeiss Jena,63,"RM, RB"
Thomas Hagn,SpVgg Unterhaching,63,"LM, LB"
Marius Grösch,FC Carl Zeiss Jena,63,"CB, CDM"
Ayo Simon Okosun,FC Midtjylland,63,"CM, ST"
Zotsara Randriambololona,Royal Antwerp FC,63,"CAM, RW"
Guillermo Soto,CD Palestino,63,CB
Marcelo de Freitas Costa,FC Energie Cottbus,63,"CM, CDM, CAM, CF"
Paseka Mako,Orlando Pirates,63,"LB, LM, LW"
Patrick Schmidt,1. FC Heidenheim 1846,63,ST
Guilherme Mata Oliveira,Os Belenenses,63,GK
Sebastián Ferreira,Monarcas Morelia,63,ST
Sverre Hjelle  Økland,Kristiansund BK,63,CM
Andreas Andersson,Östersunds FK,63,GK
Christoffer Aasbak,Kristiansund BK,63,LB
Matthias Maak,FC Wacker Innsbruck,63,CB
Brian Sylvestre,LA Galaxy,63,GK
Ollie Norburn,Shrewsbury,63,CM
Joe Pigott,AFC Wimbledon,63,ST
Thibaut  Vion,Chamois Niortais Football Club,63,"ST, RM"
Boy de Jong,RSC Anderlecht,63,GK
René Klingenburg,SC Preußen Münster,63,"CM, RM, CAM"
Arled Cadavid Valencia,Itagüí Leones FC,63,GK
Luis Ignacio Casanova Sandoval,Club Deportes Temuco,63,CB
Mickaël Malsa,Albacete BP,63,"CM, CDM"
Andrés Felipe Mosquera Marmolejo,Independiente Medellín,63,GK
王彤,Shandong Luneng TaiShan FC,63,"RB, CDM, RM"
杨阔,Henan Jianye FC,63,"RB, RWB"
Raimundo Rebolledo,Universidad Católica,63,"RB, LB"
Martin Rasner,SKN St. Pölten,63,"CM, CDM, RB"
Dion Donohue,Portsmouth,63,"LB, CM"
Hassan Mohammed Al Amiri,Al Qadisiyah,63,"LM, RM, CM, CAM"
고태원 高兑沅,Sangju Sangmu FC,63,CB
Mikey Ambrose,Atlanta United,63,"LB, RB"
Jordan Green,Yeovil Town,63,RM
矢島 慎也,Vegalta Sendai,63,CM
Diego Barreto,Alianza Petrolera,63,CAM
Bjarke Jacobsen,AC Horsens,63,CM
Jonathan Scherzer,FC Admira Wacker Mödling,63,"LB, CB"
Bertrand Owundi Eko'o,Minnesota United FC,63,"CB, LB"
Albert Vallci,FC Wacker Innsbruck,63,"LB, CB"
Mergim Fejzullahu,Eintracht Braunschweig,63,"CAM, LM"
Stefan Meusburger,FC Wacker Innsbruck,63,CB
Gabriel Nunes da Cunha,Boavista FC,63,CDM
Christian Landu Landu,Tromsø IL,63,CM
Niall Canavan,Plymouth Argyle,63,CB
Ashley Eastham,Fleetwood Town,63,CB
Conor McAleny,Fleetwood Town,63,"ST, LM"
Tunahan Çiçek,Neuchâtel Xamax,63,"ST, CAM"
Markus Ziereis,TSV 1860 München,63,ST
Mats Haakenstad,Lillestrøm SK,63,RB
Liam McAlinden,Cheltenham Town,63,ST
Jacob Tjørnelund,Hobro IK,63,"LB, LM"
Joe Day,Newport County,63,GK
Rafał Pietrzak,Wisła Kraków,63,LB
Clément Diop Degoud,Montreal Impact,63,GK
Pol Freixanet Viejo,CF Reus Deportiu,63,GK
Dolly Doningos Menga,Livingston FC,63,"ST, RM"
Freddie Ladapo,Plymouth Argyle,63,ST
Mory Koné,ESTAC Troyes,63,CB
Mateusz Cichocki,Zagłębie Sosnowiec,63,CB
Lawrence Vigouroux,Swindon Town,63,GK
Harold Andrés Gómez Muñoz,Atlético Bucaramanga,63,RB
Yuber Alberto Asprilla Viera,Atlético Bucaramanga,63,"LM, RM, CAM"
Lucas Kruspzky,Club Atlético Aldosivi,63,LB
Fernando Coniglio,Club Atlético Lanús,63,ST
Charles Elie Laprevotte,1. FC Magdeburg,63,"CDM, CM, LM"
Jorge Luis Ramos Sánchez,Deportes Tolima,63,"RM, ST"
Dan-Patrick Poggenberg,SG Sonnenhof Großaspach,63,"LB, CB"
Aaron Kovar,Los Angeles FC,63,"RM, LM"
Ronald Brian Ddungu Mukiibi,Östersunds FK,63,"CB, RB"
Simen Kind Mikalsen,Lillestrøm SK,63,"LM, LB"
Taylor Peay,Real Salt Lake,63,"CB, RB"
李源一,Tianjin TEDA FC,63,"RM, RW"
John Santander,Club Deportes Temuco,63,"LB, LM"
İlker Sayan,Sivasspor,63,"RW, ST, LW, CF"
Alan Empereur,Hellas Verona,63,CB
김선우 金善于,Jeonnam Dragons,63,CM
Lucas Campana,Club Deportes Temuco,63,ST
Travis Worra,DC United,63,GK
Abdulwahab Jafar,Al Hazem,63,"RM, CM"
Dzenis Kozica,Djurgårdens IF,63,"RM, ST"
三竿 雄斗,Kashima Antlers,63,"CB, LB"
Nikolai Alho,HJK Helsinki,63,RM
扇原 貴宏,Yokohama F. Marinos,63,"CDM, CM, CAM"
Nikola Mileusnić,Adelaide United,63,"RW, LW"
Brayan Alexis Fernández Garcés,Deportivo Pasto,63,ST
Danilo Wiebe,SC Preußen Münster,63,CDM
Vito Hammershøj-Mistrati,Hobro IK,63,CM
Mattia Trianni,VfR Aalen,63,"LM, RM"
Francesco Cernuto,Venezia FC,63,CB
Alexander Meyer,VfB Stuttgart,63,GK
Leonel Justiniano,Bolivia,63,CDM
Amor Layouni,FK Bodø/Glimt,63,"LW, RW"
Julián Buitrago,Patriotas Boyacá FC,63,CDM
Saša Jovanović,Wolfsberger AC,63,LM
Kharlton Belmar,Sporting Kansas City,63,"RW, LM"
节引 一紀,Nagoya Grampus,63,CB
中村 慶太,V-Varen Nagasaki,63,"LW, CAM"
渡 大生,Sanfrecce Hiroshima,63,ST
Alihan Kubalas,MKE Ankaragücü,63,CB
José-Junior  Matuwila,FC Energie Cottbus,63,CB
Maximiliano Ramón Martínez,San Martin de Tucumán,63,"LB, CB"
Scott Pittman,Livingston FC,63,"ST, CM"
Harouna Abou Demba,Grenoble Foot 38,63,"RB, RWB, RM"
Dorian Bertrand,Angers SCO,63,LM
Victor Elissalt,AS Béziers,63,CAM
Erik Dahlin,IFK Göteborg,63,GK
Ben Kantarovski,Newcastle Jets,63,"CDM, CB"
Lukas Rath,SV Mattersburg,63,"CB, LB"
Lars Sætra,Strømsgodset IF,63,CB
Dean Parrett,Gillingham,63,"CM, RM"
Ryan Johnson Laursen,Odense Boldklub,63,"RB, RWB"
Adam Smith,Bristol Rovers,63,GK
Sam Hoskins,Northampton Town,63,"RM, LM, ST"
Jules Schwadorf,SV Wehen Wiesbaden,63,LM
Hilal Ben Moussa,FC Emmen,63,"CM, CDM"
Jacob  Melling,Central Coast Mariners,63,CDM
Tobias Schilk,Hallescher FC,63,"CB, RWB"
Carl McHugh,Motherwell,63,"CM, CDM"
Rhys McCabe,Sligo Rovers,63,"CM, CAM"
Harry Bunn,Southend United,63,"LM, CAM, RM"
Marco Thiede,Karlsruher SC,63,"RB, LM, RM"
Martin Sourzac,Nîmes Olympique,63,GK
Bradley Garmston,Gillingham,63,LB
Pablo Heredia,Belgrano de Córdoba,63,GK
Emmanuel Gyasi,Spezia,63,LW
신창무 申昶武,Sangju Sangmu FC,63,CM
Thomas Doyle,Wellington Phoenix,63,"LB, CB"
Ahmad Al Habib,Ettifaq FC,63,CB
Thallyson Augusto Tavares Dias,Sint-Truidense VV,63,"LB, LM"
Daniel Alejandro Franco,Curicó Unido,63,CB
Jesper Manns,IF Elfsborg,63,RB
Rene Swete,TSV Hartberg,63,GK
Kastriot Dermaku,Cosenza,63,CB
Jaime Soto Kaempfer,Club Deportes Temuco,63,RB
Kenan Horić,Antalyaspor,63,CB
Juha Pirinen,HJK Helsinki,63,LB
Claudio Ernesto González Muñóz,Club León,63,ST
Connell Rawlinson,Port Vale,63,CB
Lasse  Schlüter,FC Energie Cottbus,63,LB
Hassan Amin,SV Meppen,63,LB
Stefan Gölles,Wolfsberger AC,63,RB
Elliot Parish,Dundee FC,63,GK
Kevin Debaty,Waasland-Beveren,63,GK
Gary Woods,Hamilton Academical FC,63,GK
Shaun Brisley,Notts County,63,CB
Alex Cisak,Sydney FC,63,GK
Mickaël Facchinetti,FC Thun,63,"LB, LWB"
Luke O'Neill,Gillingham,63,"RB, RWB, RM"
James Shea,Luton Town,63,GK
Gianmarco Ingrosso,Ascoli,63,"CB, RB"
Steven Saunders,Livingston FC,63,"RB, CB"
Luka Tankulic,SV Meppen,63,"ST, RM, CAM"
Josh  Parker,Gillingham,63,"ST, RM"
Jake Taylor,Exeter City,63,"CM, RM"
Christoph Freitag,FC Wacker Innsbruck,63,"CDM, CM"
Mario Grgic,SV Mattersburg,63,"CM, CDM"
Michael Novak,Wolfsberger AC,63,"RB, LB"
Jesper Alkærsig Lauridsen,Esbjerg fB,63,LB
Kelvin Mellor,Bradford City,63,"RB, RM"
이재명 李在明,Gyeongnam FC,63,LB
Jimmy Keohane,Cork City,63,"CAM, CDM, RB"
Mathias Nielsen,AC Horsens,63,"CB, CM"
李建滨,Shanghai Greenland Shenhua FC,63,"CB, LB"
Javier Bonilla Sevillano,RCD Mallorca,63,LB
Wilmar Jordán Gil,Itagüí Leones FC,63,ST
Kurtis Guthrie,Stevenage,63,ST
Florian Brügmann,FC Carl Zeiss Jena,63,"RB, LB"
Martin Broberg,Odds BK,63,"CM, ST"
Gabriel Somi,New England Revolution,63,"LB, LM"
Abdullah Hussain Al Oaisher,Al Nassr,63,GK
Kwabena Appiah-Kubi,Incheon United FC,63,"RM, ST"
Paul McGinn,St. Mirren,63,RB
Armand Gnanduillet,Blackpool,63,ST
Joaquín Muñoz,Audax Italiano,63,GK
Jorge Luis Corrales Cordero,Chicago Fire,63,"LB, LWB"
Jeje Lalpekhlua,India,63,"ST, LM, CF"
Yorleys Mena Palacios,Independiente Medellín,63,ST
권완규 权完圭,Sangju Sangmu FC,63,RB
Mickaël Diakota,AS Béziers,63,"CM, CAM"
谭天澄,Changchun Yatai FC,63,ST
陶源,Jiangsu Suning FC,63,"LW, RM"
Aniello Salzano,Bari,63,CM
Amidou Diop,Kristiansund BK,63,"CM, RM"
김원균 金源军,FC Seoul,63,CB
Joe McNerney,Crawley Town,63,CB
Sebastián Andrés Perez Kirby,CD Palestino,63,GK
Blair Alston,St. Johnstone FC,63,"RM, CAM"
Gary Martin,Lillestrøm SK,63,ST
Karl Larson,IK Sirius,63,RB
Justin Gerlach,FC Carl Zeiss Jena,63,CB
Arthur Gnahoua,Shrewsbury,63,"LM, CAM"
Giovanni Pinto,Parma,63,"LB, LM"
Francisco Grahl,San Martín de San Juan,63,"CM, CAM"
Fritiof Björkén,IF Brommapojkarna,63,RB
Ali Al Nemer,Al Wehda,63,CAM
Joseph Martín Mora Cortéz,DC United,63,LB
Dane Kelly,DC United,63,ST
菅沼 駿哉,Gamba Osaka,63,CB
Andriamirado Andrianarimanana,Kaizer Chiefs,63,"CM, CAM, CDM, RM"
Sébastien Rénot,Red Star FC,63,GK
Pablo Lima,La Equidad,63,"CDM, CAM"
Jonathan Barboza,Independiente Medellín,63,CM
Matteo Chinellato,Padova,63,ST
大崎 玲央,Vissel Kobe,63,CB
Paulo Vítor Fagundes dos Anjos,Rio Ave FC,63,GK
Aaron Wilbraham,Rochdale,63,ST
Paul  Green,Crewe Alexandra,63,CM
Glenn Morris,Crawley Town,63,GK
Theo Zwarthoed,NAC Breda,63,GK
Adam Craig Chambers,Walsall,63,"CM, CDM"
Marc Richards,Swindon Town,63,ST
Matt Bloomfield,Wycombe Wanderers,63,CM
Stephen Bywater,Burton Albion,63,GK
Michael Ratajczak,SC Paderborn 07,63,GK
Barry Roche,Morecambe,63,GK
Chaouki Ben Saada,ESTAC Troyes,63,"RM, CAM"
Pier Graziano Gori,Benevento,63,GK
