Name,club,overall,player_positions
김영찬 金荣赞,Jeonbuk Hyundai Motors,62,CB
Jakob Blåbjerg,Aalborg BK,62,"CB, LB"
Víctor Ruiz Ramos,Real Sporting de Gijón,62,"LB, CB"
Joshua Putze,VfL Sportfreunde Lotte,62,"CDM, CM"
Caleb Stanko,SC Freiburg,62,"CDM, CM"
Ángel Jesús Galván Rivero,CD Tenerife,62,GK
Leandro Sebastián Olivarez,Godoy Cruz,62,CB
Richard-Quentin Samnick,La Berrichonne de Châteauroux,62,CB
Miguel Serrano Romão Lázaro,Vitória de Setúbal,62,GK
Aarón Escandell,Granada CF,62,GK
Torben Rehfeldt,VfR Aalen,62,"CB, RB"
Sultan Al Sharif,Al Raed,62,"CDM, CM"
Tim Väyrynen,FC Hansa Rostock,62,ST
Jai Ingham,Melbourne Victory,62,RW
Vykintas Slivka,Hibernian,62,CM
Will Norris,Wolverhampton Wanderers,62,GK
Mathias Thrane,Odense Boldklub,62,"LM, CM"
Korbinian Burger,SpVgg Greuther Fürth,62,CB
Marco Aurélio Ribeiro Sousa,FC Paços de Ferreira,62,GK
Hendrio Araujo da Silva,FC Paços de Ferreira,62,LW
Marvin Gakpa,US Quevilly Rouen Métropole,62,"LM, RM"
Renzo Spinaci,Club Atlético Tigre,62,CDM
Stephané Mvibudulu,SV Wehen Wiesbaden,62,"ST, RM, LM"
Facundo Cobos,Godoy Cruz,62,LB
Przemysław Szymiński,Palermo,62,CB
Bismar Córdoba Marín,Deportes Tolima,62,"CAM, RM"
Alberto López Jiménez,Málaga CF,62,LB
Ousmane Fane,Oldham Athletic,62,"CM, CDM"
Alberto Paleari,Cittadella,62,GK
Jesús González Díaz,Real Zaragoza,62,CB
Marcel Mehlem,Karlsruher SC,62,CDM
Leonel Ignacio Álvarez,Independiente,62,CDM
Hilal El Helwe,Hallescher FC,62,"RM, CAM, LM"
Aylton Filipe Boa Morte,Estoril Praia,62,LW
Sebastian Bösel,SG Sonnenhof Großaspach,62,"CM, RWB"
Marius Grösch,FC Carl Zeiss Jena,62,"CB, RB, CDM"
Johad Ferretti,Ternana,62,RB
Sergio González Testón,Atlético Madrid,62,LB
Souleymane Diarra,Racing Club de Lens,62,"CM, CDM"
Omar Beckles,Shrewsbury,62,CB
Ryan Connolly,Shamrock Rovers,62,"CM, CAM"
Haydn Hollis,Notts County,62,CB
Mërgim Brahimi,Grasshopper Club Zürich,62,"CM, CAM"
Marcus Mlynikowski,Chemnitzer FC,62,LWB
Alexander Tambakis,Atlanta United,62,GK
James Bolton,Shrewsbury,62,"RB, CB"
Matty Pearson,Barnsley,62,"LB, RB"
Janoi Donacien,Accrington Stanley,62,"LB, CB"
Cimo Röcker,SC Fortuna Köln,62,"LB, LM"
Andy Kellett,Chesterfield,62,LWB
Lasse Petry,FC Nordsjælland,62,"CM, CDM"
Luke Hendrie,Bradford City,62,RB
Ulrich Taffertshofer,SpVgg Unterhaching,62,"CDM, CB"
Marcos Rivadero,Belgrano de Córdoba,62,CM
Okan Kurt,SC Fortuna Köln,62,"CM, CDM"
Brandon Agounon,Clermont Foot 63,62,RB
Michał Koj,Górnik Zabrze,62,"LB, CB"
Jeremías Ledesma,Rosario Central,62,GK
Harry Lennon,Charlton Athletic,62,"CB, LB"
Bashkim Renneke,VfL Osnabrück,62,"LM, RM"
Modibo Dembélé,Brescia,62,"CDM, CM"
Mour Paye,ESTAC Troyes,62,"ST, RW, LW"
Alex Whitmore,Bury,62,CB
Valentin Belon,Racing Club de Lens,62,GK
Pape Sangoné Sarr,FC Zürich,62,"CM, CDM"
Marcel Engelhardt,Eintracht Braunschweig,62,GK
João Pedro Barradas Novais,Rio Ave FC,62,CM
Filip Valenčič,HJK Helsinki,62,"CAM, RW, LW"
Marco Festa,Crotone,62,GK
Abdulmohsen Fallatah,Al Qadisiyah,62,CB
Rob Vincent,DC United,62,"CDM, CM"
Paolo Yrizar,Querétaro,62,"ST, LM"
Frederik Gytkjær,FK Haugesund,62,"ST, CAM"
Andreas Hopmark,Kristiansund BK,62,"CDM, CB"
小池 龍太,Kashiwa Reysol,62,RB
Amir Abedzadeh,Clube Sport Marítimo,62,GK
Filip Rogic,Örebro SK,62,CM
Nathan Morgan Smith,LA Galaxy,62,"RB, LB"
Max Barnofsky,Hallescher FC,62,CB
Ángel Bastos Teijeira,Cultural Leonesa,62,RB
Yusupha Njie,Boavista FC,62,ST
Christian Gebauer,SCR Altach,62,"RM, RW, LM"
Zotsara Randriambololona,Royal Antwerp FC,62,"RM, LM, CAM"
Mohammed Saed Al Dhaw,Ohod Club,62,CAM
Ibrahima Mame N'Diaye,Randers FC,62,RM
Canberk Aydın,Kayserispor,62,RB
Mark Oxley,Southend United,62,GK
Erwin Zelazny,ESTAC Troyes,62,GK
Samuel Habergham,Lincoln City,62,LB
Lennard Adjetey Sowah,Cracovia,62,"LB, CB"
Tom Eaves,Gillingham,62,ST
Robbie Benson,Dundalk,62,"CM, CAM"
Eray İşcan,Galatasaray SK,62,GK
Clark Robertson,Blackpool,62,"CB, LB"
Billy Clifford,Crawley Town,62,"CAM, CM"
Matthew Dolan,Newport County,62,CM
Ryan Brunt,Exeter City,62,ST
Jordan Sinnott,Chesterfield,62,"CM, CDM"
Freddie Ladapo,Crystal Palace,62,ST
Menno Heerkes,SV Meppen,62,CDM
Abdullah Al Sdairy,Al Shabab,62,GK
Julien Yves Rémi López Baila,Paris FC,62,CAM
Kelle Roos,Derby County,62,GK
Korbinian Müller,SpVgg Unterhaching,62,GK
제종현 诸中坤,Sangju Sangmu FC,62,GK
Kevin Wilson Piedrahita Velasco,La Equidad,62,GK
윤상호 尹相皓,Incheon United FC,62,CM
Cristian Buonaiuto,Perugia,62,"LW, RW"
Stephen Hendrie,Southend United,62,"LB, LWB"
李磊,China PR,62,"LB, LM"
배재우 裴栽于,Jeju United FC,62,"RB, LB"
Simon Murray,Hibernian,62,ST
皆川 佑介,Sanfrecce Hiroshima,62,ST
山越 康平,Omiya Ardija,62,CB
João Paulo Silva Pinho,FC Paços de Ferreira,62,GK
Mikey Ambrose,Atlanta United,62,"LB, RB"
Joaquín Aguirre,La Equidad,62,"CDM, CB"
Carlos Antonio de Souza Júnior,FC Lugano,62,"ST, LW"
梅钵 貴秀,Kashima Antlers,62,CDM
Patrick Breitkreuz,SV Wehen Wiesbaden,62,"ST, LM"
Sadık Çiftpınar,Yeni Malatyaspor,62,CB
Marvin Kleihs,FC Würzburger Kickers,62,RB
Alessandro Polidori,FC Pro Vercelli 1892,62,ST
Hasan Kılıç,Osmanlıspor,62,CM
Philip Hellquist,Kalmar FF,62,ST
Ludvig Öhman,AFC Eskilstuna,62,CB
Grant Gillespie,Hamilton Academical FC,62,"RB, CM"
John Dunleavy,Cork City,62,"RB, LB, CB"
Zaurbek Pliev,Terek Grozny,62,"LB, LM, CB, LWB"
Stefan Payne,Shrewsbury,62,"ST, CF"
Jimmy Spencer,Mansfield Town,62,ST
Daniel Jarl,IK Sirius,62,CB
Lawson D'Ath,Luton Town,62,"RM, CM, LM"
Sanaa Altama,La Berrichonne de Châteauroux,62,CDM
Vadaine Oliver,Morecambe,62,"ST, CAM"
Tobias Haitz,VfL Sportfreunde Lotte,62,CB
Joe Day,Newport County,62,GK
Sean Gannon,Dundalk,62,RB
Damian Byrtek,Wisła Płock,62,CB
Jon Helge Tveita,Sarpsborg 08 FF,62,"LM, RB, RM"
Kenny van der Weg,Ross County FC,62,LB
Manuel Kuttin,FC Admira Wacker Mödling,62,GK
좌준협 左峻协,Jeju United FC,62,"CM, CDM"
Juan Esteban Suescún Castrillón,Rionegro Águilas,62,"CAM, RW"
Juan Manuel Leyton Guerrero,Tigres FC,62,GK
Jesús David Arrieta Farak,Jaguares de Córdoba,62,ST
Wesam Waheeb Mudhaya,Al Qadisiyah,62,"RM, LM, CAM"
Andreas Hadenius,IFK Norrköping,62,"CDM, CB"
Bentley Baxter Bahn,FSV Zwickau,62,"CAM, LM, RM"
Cameron Porter,Sporting Kansas City,62,"ST, RW"
Hadji Barry,Orlando City SC,62,"RM, LM, ST"
茶島 雄介,Sanfrecce Hiroshima,62,"CAM, CF"
田村 友,Urawa Red Diamonds,62,CB
细尾 大翔,Ventforet Kofu,62,CB
Raphaël Adicéam,Amiens SC,62,GK
Sebastián Ezequiel Anchoverri Ponce,Club Olimpo,62,GK
Faith Friday Obilor,HJK Helsinki,62,CB
Souleymane Karamoko,Paris FC,62,"LB, RB"
Mattia Proietti,Pescara,62,"CM, CDM"
Saša Jovanović,Córdoba CF,62,"LM, RM, ST"
Alexander Meyer,VfB Stuttgart,62,GK
Dean Winnard,Morecambe,62,"CB, LB"
Tommi Vaiho,Djurgårdens IF,62,GK
Rémi Pillot,La Berrichonne de Châteauroux,62,GK
Troy Brown,Exeter City,62,CB
Yann Songo'o,Plymouth Argyle,62,"CB, CDM"
Tobias Schilk,Hallescher FC,62,"RB, CB"
Riccardo Ragni,Ascoli,62,GK
Jovan Vidović,SV Meppen,62,CB
Ögmundur Kristinsson,Excelsior,62,GK
Muteb Sharahili,Al Nassr,62,GK
Omar Mohammed Muzayil,Al Ittihad,62,RB
Thorsten Mahrer,SV Mattersburg,62,CB
Lonsana Doumbouya,SKN St. Pölten,62,ST
Luis González,FC Dallas,62,CAM
Rafael Broetto Henrique,Clube Sport Marítimo,62,GK
松田 陸,Cerezo Osaka,62,RB
Lucas Alves Sotero da Cunha,Cortuluá,62,CAM
Moussa Diallo,KAS Eupen,62,ST
Juan Manuel Sánchez,Atlético Bucaramanga,62,"ST, LM"
Danny Philliskirk,Blackpool,62,"RM, CAM, ST"
Karl Sheppard,Cork City,62,"RW, RM, LW"
Lukas Königshofer,SpVgg Unterhaching,62,GK
Jules Goda,Tours FC,62,GK
Joe Partington,Bristol Rovers,62,"RB, CB, CDM"
Keith Watson,St. Johnstone FC,62,RB
Callum Kennedy,AFC Wimbledon,62,LB
Joss Labadie,Newport County,62,CM
Thomas Nørgaard,Silkeborg IF,62,GK
Markus Pink,SV Mattersburg,62,ST
Christian Alexis Montaño Castillo,Port Vale,62,LM
Steve Arnold,Gillingham,62,GK
Kevin Patrick Dawson,Cheltenham Town,62,"CM, RM"
Richárd Magyar,SpVgg Greuther Fürth,62,CB
Christopher Routis,Ross County FC,62,"CM, CDM"
Ryan Jackson,Colchester United,62,"RB, RWB"
Mickaël Barreto,AJ Auxerre,62,"LM, CAM, RM"
Gabriel Somi,Östersunds FK,62,"LM, LWB"
Abdullah Al Dawsari,Al Fateh,62,"CB, LB, RB"
Abdulrahman Al Barakah,Al Fayha,62,"CDM, CM"
Toni Lindenhahn,Hallescher FC,62,"CM, LM, RM, RB"
Jamille Matt,Grimsby Town,62,ST
박준강 朴俊刚,Sangju Sangmu FC,62,"RB, LB"
Sergio Ezequiel Velázquez,Arsenal de Sarandí,62,"CM, RM, RB"
Pablo Daniel Magnín,San Martín de San Juan,62,ST
Luis Jeréz Silva,Defensa y Justicia,62,"CDM, CB"
Oliver Lund,Lyngby BK,62,"RB, CB"
Wilmer Yesid Boyacá Algarra,La Equidad,62,"LB, LM"
Jorge Manuel Romay Santiago,Deportivo de La Coruña,62,"CAM, CM"
Mitch Austin,Melbourne Victory,62,LW
Louis Longridge,Hamilton Academical FC,62,LM
Thomas Mikkelsen,Ross County FC,62,ST
Elliot Käck,Djurgårdens IF,62,LB
김성주 金胜俊,Sangju Sangmu FC,62,LB
Stian Semb Aasmundsen,Jönköpings Södra IF,62,"CM, CDM"
Nathan Blissett,Plymouth Argyle,62,ST
Joe McNerney,Crawley Town,62,CB
三田 啓貴,Vegalta Sendai,62,CM
金井 贡史,Yokohama F. Marinos,62,"LB, RB, LM"
新里 亮,Ventforet Kofu,62,CB
Matt Van Oekel,Real Salt Lake,62,GK
José Ramírez,Once Caldas,62,CB
Jorge Andrés Betancur Bustamante,Envigado FC,62,"RM, LM"
Dever Orgill,Wolfsberger AC,62,ST
Mohamed Aidara,Royal Excel Mouscron,62,CDM
Daniel Keita-Ruel,SC Fortuna Köln,62,"ST, CF, LW"
Dominik Ernst,SC Fortuna Köln,62,"RB, RM"
Justin Gerlach,FC Carl Zeiss Jena,62,"CB, LB"
Vitaliy Fedotov,SKA Khabarovsk,62,RM
Kevin Ellison,Morecambe,62,"ST, LM, CAM"
Chris Porter,Crewe Alexandra,62,ST
Noel Hunt,Wigan Athletic,62,ST
稲本 潤一,Hokkaido Consadole Sapporo,62,"CDM, CM, RM"
Tim Gorschlüter,VfL Sportfreunde Lotte,62,CDM
Craig Alan Woodman,Exeter City,62,LB
Antoni Łukasiewicz,Arka Gdynia,62,CDM
이종민 李钟民,GwangJu FC,62,RB
현영민 玄泳民,Jeonnam Dragons,62,"CM, LM"
Nicky Hunt,Notts County,62,"RB, CB"
Lasse Kryger Jørgensen,AC Horsens,62,"RM, ST"
Jonathan Stead,Notts County,62,ST
Antony Kay,Port Vale,62,CB
Richard  Duffy,Notts County,62,CB
Azar Karadas,SK Brann,62,"ST, CB"
Dariusz Dudka,Lech Poznań,62,"CDM, CB"
Alan Bennett,Cork City,62,CB
John White,Southend United,62,RB
황재원 黄载元,Daegu FC,62,CB
John Russell,Sligo Rovers,62,CM
Ricardo Costería,Curicó Unido,62,GK
Dante Sirella,CD Palestino,62,LB
Esteban Goldero,Club Deportes Temuco,62,"CAM, LM"
Tom Soares,AFC Wimbledon,62,"CM, CDM, CB"
Barry Fuller,AFC Wimbledon,62,RB
David de Paula Gallardo,FK Austria Wien,62,"RB, RM, CM"
Scott Boyd,Kilmarnock,62,CB
Pierre Vignaud,US Quevilly Rouen Métropole,62,"RB, LB"
Ryan Harley,Exeter City,62,"LM, CM"
Michael Rose,Morecambe,62,"CM, CDM"
Iacopo La Rocca,Melbourne City FC,62,CB
양상민 梁相珉,Suwon Samsung Bluewings,62,"LB, CB"
Barry Murphy,St. Patrick's Athletic,62,GK
Nathan Arnold,Lincoln City,62,"LM, RM"
Mark Randall,Crawley Town,62,"CM, CDM"
James Trevor Berrett,Grimsby Town,62,CM
Lewis Stevenson,Hibernian,62,"LB, CM, LM"
Hans Julius Eriksen Norbye,Tromsø IL,62,RB
Pape Paté Diouf,Odds BK,62,"LW, RW, ST, LM"
Marcus Falk Olander,IFK Norrköping,62,CB
Doug Loft,Colchester United,62,CM
Stefan Glarner,FC Thun,62,"RB, LB"
Giampietro Perrulli,US Cremonese,62,"CAM, LW, RM"
Robert Olejnik,Mansfield Town,62,GK
Ione Agonay Jiménez Cabrera,FC Admira Wacker Mödling,62,CB
Rafał Grzelak,Heart of Midlothian,62,"LB, CB"
Chris Humphrey,Bury,62,"RM, RWB"
Bartłomiej Dudzic,Sandecja Nowy Sącz,62,LM
Adam Mójta,Piast Gliwice,62,LB
Fredrik Olsson,Jönköpings Södra IF,62,ST
Conan Byrne,St. Patrick's Athletic,62,"RW, RM"
Tomer Chencinski,Shamrock Rovers,62,GK
Kyle  Reynish,Atlanta United,62,GK
Fahad Al Shammari,Al Fayha,62,GK
Lukáš Kubáň,Sandecja Nowy Sącz,62,"RB, LB"
Gary McCabe,Bray Wanderers,62,"CAM, RM, CM"
Gary Deegan,Cambridge United,62,CM
Colin Daniel,Blackpool,62,"LM, ST, LB, LWB"
Neal Bishop,Scunthorpe United,62,CM
Matt Simon,Sydney FC,62,ST
Erik Domaschke,SV Meppen,62,GK
Damien Plessis,Örebro SK,62,"CDM, CB"
Lee Collins,Forest Green Rovers,62,"CDM, CB, CM, RB"
Ryan Flynn,Oldham Athletic,62,"CM, LM, RM, CAM"
Dougie Imrie,Hamilton Academical FC,62,"RM, LM"
Graham Cummins,St. Johnstone FC,62,ST
César Eduardo Cercado Luna,Lobos BUAP,62,"LB, RB, CB"
Sergio Alejandro Blancas Hernández,Tigres FC,62,ST
Ole Kittner,SC Preußen Münster,62,CB
Grzegorz Kasprzik,Górnik Zabrze,62,GK
Michał Buchalik,Wisła Kraków,62,GK
Mikhail Bakaev,FC Anzhi Makhachkala,62,"CDM, CM"
Kjell Knops,Port Vale,62,"LB, CB"
Manny Muscat,Melbourne City FC,62,"LB, RB, CB"
Dane Massey,Dundalk,62,LB
Sean McConville,Accrington Stanley,62,LM
下平 匠,Yokohama F. Marinos,62,LB
藤谷 陽介,Gamba Osaka,62,GK
백종환 白钟焕,Gangwon FC,62,"RB, RM"
Francisco Marmolejo Mancilla,Jönköpings Södra IF,62,GK
Andrew Dykstra,Sporting Kansas City,62,GK
Jordan Cook,Luton Town,62,"CAM, CM, ST"
Jaroslaw Lindner,VfL Sportfreunde Lotte,62,"LW, RW"
Devann Yao,SV Meppen,62,"RM, RW"
Eirik  Vespestad Mæland,FK Haugesund,62,"CM, CDM"
Joshua Rose,Central Coast Mariners,62,LB
徳永 悠平,FC Tokyo,62,"RB, LB, CB"
Marcus Vinícius Silva de Oliveira,Arka Gdynia,62,RM
Jermaine McGlashan,Southend United,62,RM
Alessandro Salvi,Cittadella,62,RB
Joel Joseph Chianese,Perth Glory,62,RM
Alex Horwath,SK Brann,62,GK
Daniel Schütz,SKN St. Pölten,62,"LM, RM, CF"
Michael Enge Haukås,Viking FK,62,"LM, RM, CM, CB"
박선용 朴宣勇,Pohang Steelers,62,CM
이효균 李善均,Incheon United FC,62,ST
Matías Leonel Ballini,Atlético Tucumán,62,CDM
Oleksandr Shevelyukhin,Górnik Zabrze,62,CB
전현철 Hyeon Chul Jeon,Daegu FC,62,"CAM, ST"
이진형 李敬恒,Incheon United FC,62,GK
Stanley Nka Ohawuchi,Al Qadisiyah,62,"CF, CAM"
Ahmad Mohammed Abbas,Al Faisaly,62,CDM
Khaled Asiri Al Zealaiy,Al Raed,62,"RM, LM"
Majed Hazazi,Al Fateh,62,"RB, RM"
Yahya Al Musallam,Al Raed,62,CB
Jamaan Ibrahim Al Dawsari,Al Shabab,62,"CB, RB, CM"
배천석 裴千奭,Jeonnam Dragons,62,ST
Sören Eismann,FC Carl Zeiss Jena,62,"CDM, RB, CB"
Uwe Hesse, SSV Jahn Regensburg,62,RM
Nelson Eduardo Lemus Hurtado,Envigado FC,62,RB
Federico Matías Falcone,CD Aves,62,ST
Terry Hawkridge,Notts County,62,"RM, LM"
Mateusz Piątkowski,Wisła Płock,62,ST
Alex Díaz,Atlético Bucaramanga,62,LB
Diego Steven Gómez Maldonado,Tigres FC,62,"LM, RM"
Danny Gardner,Oldham Athletic,62,"CM, LM, RM"
Fabian Franke,Hallescher FC,62,CB
Wilfried Louisy-Daniel,Football Bourg En Bresse Peronnas 01,62,ST
Dan Holman,Cheltenham Town,62,ST
Jacob Poscoliero,Perth Glory,62,"CB, RB"
David Alejandro Gómez Rojas,Once Caldas,62,"RB, LB"
Abdullah Kano,Al Fayha,62,CB
Sultan Mohammed Al Masrahi,Al Batin,62,CB
James Clarke,Bristol Rovers,62,"CB, RB"
長谷川 アーリアジャスール,Omiya Ardija,62,CM
Leandro Fabiano Pestanha Días,Avaí FC,62,GK
Rodrigo Éder Vuarte Ruiz,Vitória,62,LB
Thiago Marcos Rolim Nascimento,Atlético Clube Goianiense,62,"CAM, LM"
Ken Kallaste,Korona Kielce,62,LB
Akseli Pelvas,HJK Helsinki,62,"ST, LW, RW"
岩馆 直,Urawa Red Diamonds,62,GK
那须 大亮,Urawa Red Diamonds,62,"CB, CDM, LB"
石原 直樹,Vegalta Sendai,62,"CF, ST, RW"
関宪 太郎,Vegalta Sendai,62,GK
蜂須賀 孝治,Vegalta Sendai,62,"RB, LB"
菅井 直樹,Vegalta Sendai,62,"RM, RB"
小椋 祥平,Ventforet Kofu,62,"CDM, CB"
樱内 渚,Júbilo Iwata,62,"RB, CB"
太田 吉彰,Júbilo Iwata,62,RM
Filip Lončarić,Tromsø IL,62,GK
山本 康裕,Júbilo Iwata,62,"CM, CDM, RB"
田中 雄大,Hokkaido Consadole Sapporo,62,"LB, LWB, LM"
藤田 直之,Vissel Kobe,62,"CM, CDM, CAM"
松橋 優,Ventforet Kofu,62,"RWB, RM"
橋爪 勇樹,Ventforet Kofu,62,"RM, LM, LB"
河本 明人,Ventforet Kofu,62,"CF, ST"
Aleksey Druzin,SKA Khabarovsk,62,"CDM, CM"
Slobodan Vuk,Tromsø IL,62,ST
Guram Tetrashvili,FC Anzhi Makhachkala,62,"CM, CDM, LB"
兵勋 昭弘,Ventforet Kofu,62,"CM, CDM"
Martin Maloča,Al Faisaly,62,CDM
藤本 康太,Cerezo Osaka,62,"CB, RB, CDM"
Chigozie Shaloze Udoji,Lillestrøm SK,62,"ST, LM, CAM"
David Buchholz,VfL Sportfreunde Lotte,62,GK
Sami Al Khaibari,Al Fayha,62,CB
William Sery,US Quevilly Rouen Métropole,62,CB
Gerardo Jiménez Reyes,Envigado FC,62,ST
Valdo Gonçalves Alhinho,Al Batin,62,"CM, CDM"
Enzo Damián Maidana,Incheon United FC,62,"ST, RW"
Maximiliano Cavallotti,Argentinos Juniors,62,GK
Rekeem Harper,Blackburn Rovers,61,CM
Mickaël Cuisance,Borussia Mönchengladbach,61,CM
Nicolas-Gerrit Kühn,RB Leipzig,61,ST
Kamil Jóźwiak,Lech Poznań,61,RM
Hannes Wolf,FC Red Bull Salzburg,61,"CAM, CF, ST, RW"
Petko Hristov,Fiorentina,61,CB
Exequiel Dario Beltramone,Club Atlético Talleres,61,"CAM, LM"
Aaron Ramsdale,Bournemouth,61,GK
Ibrahima Konaté,RB Leipzig,61,CB
Tyrell Malacia,Feyenoord,61,LB
Thomas Edwards,Stoke City,61,RB
Alex Bradley,West Bromwich Albion,61,CM
Emanuel Vignato,Chievo Verona,61,CAM
Harry Wilson,Liverpool,61,"RW, LW"
Jake Clarke-Salter,Chelsea,61,CB
Tomás Sandoval,Club Atlético Colón,61,ST
Juan Torres,Sporting Lokeren,61,CDM
Alexis Mac Allister,Argentinos Juniors,61,CAM
Magomed-Shapi Suleymanov,FC Krasnodar,61,"RW, ST"
Ryan Hardie,Rangers FC,61,ST
Djibril Sow,BSC Young Boys,61,"CM, CAM"
Niklas Dorsch,FC Bayern München,61,"CDM, CM"
Fabian Benko,FC Bayern München,61,CAM
Fikayo Tomori,Hull City,61,"CB, RB"
Markus Schubert,SG Dynamo Dresden,61,GK
Sam Francis Schreck,Bayer 04 Leverkusen,61,CAM
Matías Zaracho,Racing Club,61,"RM, LM, CM"
Damir Ceter,Independiente Santa Fe,61,ST
Pierre Da Silva,Orlando City SC,61,"CAM, LW, CF"
Daniel Adam Jarvis,Stoke City,61,CM
Amadou Haidara,FC Red Bull Salzburg,61,"CM, CDM"
Alessandro Bordin,Ternana,61,CM
Gabriele Gori,Fiorentina,61,ST
Luis Fernando Díaz Marulanda,Junior FC,61,CAM
Liam Walsh,Birmingham City,61,CM
Cian Harries,Swansea City,61,"CB, LB"
Görkem Sağlam,VfL Bochum 1848,61,"CAM, LM"
Ilyes Chaïbi,AS Monaco,61,ST
Kyle Edwards,Exeter City,61,CAM
Emanuel Ojeda,Rosario Central,61,CM
Giovanni Goran Rodríguez Rivero,CD Tenerife,61,"ST, RM"
Tomás Conechny,San Lorenzo de Almagro,61,ST
Jeremy Ebobisse,Portland Timbers,61,ST
Hasan Ali Adıgüzel,Akhisar Belediyespor,61,CM
Juul Respen,VVV-Venlo,61,"ST, LW"
Haji Wright,SV Sandhausen,61,ST
Kevin Magaña,Guadalajara,61,LW
Benjamín Galindo Cruz,Guadalajara,61,CB
Duplexe Tchamba,RC Strasbourg Alsace,61,"CB, LB"
Rushian Hepburn-Murphy,Aston Villa,61,ST
Samed Karakoç,Fenerbahçe SK,61,CAM
Adam Frizzell,Kilmarnock,61,"CAM, CM, RM"
Joe Kato Caletti,Brisbane Roar,61,"CM, CDM"
Agyemang Diawusie,SV Wehen Wiesbaden,61,"ST, LW, RW"
Juan Valencia,Bologna,61,CM
Maximiliano Lovera,Rosario Central,61,"RM, ST"
Dennis Geiger,TSG 1899 Hoffenheim,61,"CM, LB"
Lemouya Goudiaby,FC Metz,61,CDM
Kenny Rocha Santos,AS Saint-Étienne,61,CAM
Ibrahima Sory Bah,KV Oostende,61,ST
León Heynke,1. FC Magdeburg,61,"CB, LB"
Melle Meulensteen,Preston North End,61,CAM
Jonathan Klinsmann,Hertha BSC,61,GK
Fernando Beltrán Cruz,Guadalajara,61,CM
Atalay Babacan,Galatasaray SK,61,"CAM, CM"
Matteo Gabbia,Milan,61,CB
Mike van de Meulenhof,PSV,61,GK
Tijjani Reijnders,AZ Alkmaar,61,CM
Alex Gilliead,Bradford City,61,"RM, ST"
Conor Shaughnessy,Leeds United,61,"CB, CDM, CM"
Sylvanus Nimely,Spartak Moscow,61,ST
Ben Godfrey,Shrewsbury,61,"CM, CDM, RB"
Greg Taylor,Kilmarnock,61,"LB, RB"
Daniel Barlaser,Newcastle United,61,"RM, CAM"
Jonathan Lewis,New York City FC,61,"LW, RW, ST"
Brandon Wilson,Perth Glory,61,CM
Brian Cufré,Vélez Sarsfield,61,LB
Séga Coulibaly,Stade Rennais FC,61,CB
Trent Buhagiar,Central Coast Mariners,61,RW
Josimar Aldair Quintero Quintero,FC Rostov,61,"CM, RM, CAM"
町田 浩樹,Kashima Antlers,61,CB
Joël Abu Hanna,1. FC Kaiserslautern,61,CB
Alexis Maldonado,Club Atlético Banfield,61,CB
Jacob Rasmussen,Rosenborg BK,61,CB
Amara Condé,Holstein Kiel,61,"CM, CAM"
Luiz Felipe Ramos Marchi,Lazio,61,CB
Thibault Vlietinck,Club Brugge KV,61,"RW, LW"
田中 青,Kawasaki Frontale,61,CM
Ramón ten Hove,Feyenoord,61,GK
Daleho Irandust,BK Häcken,61,CAM
Cohen Bramall,Birmingham City,61,"LB, LM"
Juan Bautista Cejas,Estudiantes de La Plata,61,CAM
Ermedin Demirović,Deportivo Alavés,61,ST
Raúl Damián Torres,Tigres U.A.N.L.,61,"CM, CDM"
Zeki Erkilinc,Heracles Almelo,61,LW
Rayan Kadima Mpata,AC Ajaccio,61,"CM, CAM"
Božo Mikulić,Sampdoria,61,CB
Giorgio Rasulo,Milton Keynes Dons,61,CAM
Brad Walker,Crewe Alexandra,61,"CM, CB"
Matthew Willock,FC Utrecht,61,"CM, CAM"
Sebastián Moyano Jimenez,Córdoba CF,61,"RM, CAM"
Conor McGrandles,Milton Keynes Dons,61,"CM, LM, RM"
Tom Beadling,Sunderland,61,CB
Astemir Gordyushenko,PFC CSKA Moscow,61,"CM, CDM, CAM"
Taylor Moore,Cheltenham Town,61,"RB, RWB, CB"
Jordan Flores,Chesterfield,61,"CM, LM"
Måns Herrmann,FC Helsingør,61,ST
Juan Manuel Pérez Ruiz,CA Osasuna,61,GK
Alois Confais,ESTAC Troyes,61,"RB, CDM"
Jens Teunckens,Club Brugge KV,61,GK
Liam Gibson,Newcastle United,61,LB
Udanta Singh,India,61,"ST, LM, RM"
Rubin Seigers,KRC Genk,61,CB
Julien Ngoy,Stoke City,61,ST
David Raum,SpVgg Greuther Fürth,61,LM
Thibault De Smet,KAA Gent,61,CB
Luis Perea Hernández,CA Osasuna,61,CM
Amine Benchaib,Sporting Lokeren,61,LM
奥川 雅也,SV Mattersburg,61,LW
Sincere Seth,Yeni Malatyaspor,61,"RB, CB"
Jonathan Estrada Barajas,Club Atlas,61,GK
Sofian Kiyine,US Salernitana 1919,61,CM
Genaro  Rodríguez Serrano,Sevilla Atlético,61,"CM, CB"
Mark  O'Hara,Dundee FC,61,"CAM, RB"
Ange-Freddy Plumain,US Quevilly Rouen Métropole,61,"RW, ST"
Ted Smith,Southend United,61,GK
Davide Vitturini,Carpi,61,"RB, CB"
Filip Jagiełło,Zagłębie Lubin,61,CAM
Guido Guerrieri,Lazio,61,GK
Liam Kinsella,Walsall,61,"RB, CM"
Marek Rodák,Rotherham United,61,GK
Timo Königsmann,SpVgg Greuther Fürth,61,GK
