Name,club,overall,player_positions
Omar Bogle,Grimsby Town,58,ST
Gabriel Fernando Leiva Rojas,Patriotas Boyacá FC,58,CM
Jaber Zyad Al Zyadi,Ettifaq FC,58,CDM
Diego Armando Barrón Neri,U.N.A.M.,58,ST
Carlos Antonio López Cortéz,Club Tijuana,58,GK
Yuriy Kuzmin,FC Anzhi Makhachkala,58,CAM
Sergio Madrigal Duarte,CD Numancia,58,CM
Diego Barrios Pérez,CD Leganés,58,GK
Fabricio Bustos,Independiente,58,LB
Apti Akhyadov,Terek Grozny,58,ST
이종성 李忠成,Suwon Samsung Bluewings,58,CDM
Marc McCallum,Plymouth Argyle,58,GK
Loris Bacchetti,FC Pro Vercelli 1892,58,"CB, RB"
Kevin Bigler,FC Thun,58,RB
Patrick Barrett,Dundalk,58,CB
Sam Long,Oxford United,58,"RB, CB"
Liam Graham,Chesterfield,58,"RB, RM, CB"
Jacob Blyth,Motherwell,58,ST
El-Hadji Ba,Charlton Athletic,58,"CDM, CM"
Zakaria Al Sudani,Al Khaleej,58,"CM, CDM"
Humberto Leonardo Guzmán Muñoz,Monarcas Morelia,58,ST
Gilli Rólantsson,SK Brann,58,LB
Ben Spencer,Molde FK,58,ST
Andrea Fulignati,Palermo,58,GK
Nikola Zivotic,SCR Altach,58,"RW, LW"
Jonathan Torres,Quilmes Atlético Club,58,ST
Liam Smith,Heart of Midlothian,58,RB
Mert Kula,Kasimpaşa SK,58,CB
Hernán Da Campo,Quilmes Atlético Club,58,RM
Christian Jakobsen,Brøndby IF,58,RW
Austine Ikenna,IK Start,58,ST
Ntumba Massanka,Morecambe,58,ST
Aryn Williams,Perth Glory,58,"CB, RB"
Niclas Andersén,BK Häcken,58,LB
石川 慧,Vegalta Sendai,58,GK
Abdulkarim Ayidh Al Qahtani,Al Raed,58,RM
Samba Camara,Le Havre AC,58,CB
Frederik Gytkjær,Lyngby BK,58,"CAM, ST, LM"
Emanuel Alarcón,Patronato,58,GK
Ali Dere,Atiker Konyaspor,58,"LM, LW"
Dean Jarvis,Derry City,58,LB
David Atkinson,Carlisle United,58,"CB, RB"
William Johan Frantzen,Tromsø IL,58,"RB, CAM, RM"
Gavan Holohan,Cork City,58,"CM, CAM"
Luke Conlan,Morecambe,58,LB
Alwyn George,India,58,"CAM, CF"
Emil Bellander,Gefle IF,58,ST
Billy Waters,Cheltenham Town,58,"ST, RM"
Andrew Nabbout,Newcastle Jets,58,"RW, LW"
Esteban Ezequiel Espíndola López,Belgrano de Córdoba,58,"RB, CB"
Juan David Valencia Arboleda,Rionegro Águilas,58,GK
Atila Varga,Latina,58,CB
Juri Cisotti,Spezia,58,"ST, LW"
José Luis Vidal Romero,Getafe CF,58,ST
Hrvoje Miličević,Pescara,58,"CDM, CM"
Edwin Roberto Sandez Cota,Jaguares de Chiapas,58,CDM
Ola Adeyemo,Watford,58,ST
Marvin Gakpa,AC Ajaccio,58,"CF, CAM"
İsmail Ayaz,Kasimpaşa SK,58,CDM
Sebastian Ring,Örebro SK,58,LB
Andy Brennan,Newcastle Jets,58,"ST, LW"
Alessandro Tonti,Latina,58,GK
Ali Abdullah Hazazi,Al Qadisiyah,58,"CM, CAM"
Justin Bilyeu,New York Red Bulls,58,LB
姜成陈,Suwon Samsung Bluewings,58,CB
João Paulo Silva Pinho,FC Paços de Ferreira,58,GK
Yoann Salmier,RC Strasbourg Alsace,58,CB
Jadaan Al Shammari,Al Batin,58,CM
Renzo Alfani,Rosario Central,58,CB
Harry Beautyman,Northampton Town,58,"RM, CM"
Liam O'Brien,Portsmouth,58,GK
David Cawley,St. Patrick's Athletic,58,CM
David O'Connor,Shamrock Rovers,58,"CB, LB"
Gary Shaw,Shamrock Rovers,58,ST
Michael Harriman,Wycombe Wanderers,58,"RM, RB"
Daniel Ledwith,Wexford Youths,58,LB
Anton Rodgers,Swindon Town,58,"CM, CDM"
Benjamin Ubierna,Moreirense FC,58,CM
Aaron Barry,Derry City,58,"CB, LB"
Aaron Calver,Sydney FC,58,"RB, CB"
Michael Brouwer,Heracles Almelo,58,GK
Kévin Diogo,Clermont Foot 63,58,"CDM, CM, CB"
Patrick Brough,Carlisle United,58,"LM, LB"
Luis Alejandro Malagón Liscano,Alianza Petrolera,58,CB
Tom Davies,Portsmouth,58,CB
Ahmed Al Oufi,Al Ittihad,58,"CAM, LM"
Tolga Gemici,Gaziantepspor,58,GK
Mairon Quiñones,Deportivo Pasto,58,LB
Luke Mishu,DC United,58,CB
Abdulrahman Al Saeed,Al Wehda,58,RB
Naif Abdullah Hazzazi,Al Qadisiyah,58,"CDM, CM"
Lucio Chiappero,Defensa y Justicia,58,GK
Nicklas Dannevang,AC Horsens,58,GK
Omar Nicolás Fenoll,UCAM Murcia CF,58,ST
Rodrigo Cabalucci,Club Olimpo,58,LW
Cristian Mauricio Rivas Vásquez,La Equidad,58,CB
Dean Lyness,Blackpool,58,GK
Daniel Kenny Andrew,Grimsby Town,58,"LB, CB"
Marlon Jackson,Newport County,58,"ST, RW"
Shane McEleney,St. Patrick's Athletic,58,CB
Stefan Payne,Barnsley,58,"CF, ST"
Jimmy Keohane,Sligo Rovers,58,"CAM, CM"
Philip Roberts,Sligo Rovers,58,"ST, LM"
Cristhian Felipe Alarcón Guarín,Deportes Tolima,58,"LM, CM"
Jeje Lalpekhlua,India,58,"ST, LM"
Brian Landini,AS Saint-Étienne,58,RB
Aidan Friel,Wexford Youths,58,"RB, RM"
清水 慎太郎,Omiya Ardija,58,ST
Kamal Mustafa,Falkenbergs FF,58,LM
Marc Warren,Perth Glory,58,LB
Keith Buckley,Bohemian FC,58,"CM, RM"
John Mountney,Dundalk,58,RM
Georgios Sarris,Hamilton Academical FC,58,CB
Patrick McLain,Chicago Fire,58,GK
Abdulrahman Ada,Al Taawoun,58,"CDM, CM"
Hyuk Jin Kim,Suwon FC,58,"LM, RM"
Goran Jozinović,FC Lugano,58,LB
Liridon Silka,Jönköpings Södra IF,58,CM
中原 秀人,Avispa Fukuoka,58,CDM
Aldo Andrés Araujo,Club Atlético Talleres,58,RM
Marcel Holzmann,SKN St. Pölten,58,"LB, LM, RM"
Łukasz Sołowiej,Jagiellonia Białystok,58,CB
Rodrigo Pascual Viega Alves,Club Atlético Temperley,58,RM
James McKeown,Grimsby Town,58,GK
Elliot Parish,Accrington Stanley,58,GK
Ben Peter Anthony Tozer,Newport County,58,"RB, CM, CDM"
Viktor Noring,Heart of Midlothian,58,GK
Christopher Routis,Ross County FC,58,"CDM, CM"
Simon Thomas,FK Bodø/Glimt,58,GK
Mohamed Salim Al Safri,Al Faisaly,58,"CDM, CM, CAM"
Yousef Khamis Al Sawasan,Al Fateh,58,"LB, LM"
Joaquín Muñoz,Audax Italiano,58,GK
Arnab Kumar Mondal,India,58,CB
金昌坤,Sangju Sangmu FC,58,"CB, ST"
Achille Campion,Sligo Rovers,58,ST
Kostadin Veselinov Gadzhalov,Dundee FC,58,CB
Helge Valvatne Sandvik,FK Haugesund,58,GK
Francisco José Sánchez Rodríguez,SV Mattersburg,58,LB
Joe Gormley,St. Johnstone FC,58,ST
黒木 聖仁,Ventforet Kofu,58,CM
Rob Vincent,DC United,58,"LM, LW"
Miller Andrés Moreno Murillo,Patriotas Boyacá FC,58,LM
Nicolás Ariel Álvarez,Club Olimpo,58,RB
Gary Martin,Lillestrøm SK,58,ST
Jonathan Franks,Ross County FC,58,RM
Martin Grasegger,SKN St. Pölten,58,"LB, CB, RB"
Kurtis Byrne,Bohemian FC,58,"CAM, ST"
Chris Arthur,Crawley Town,58,"LB, LM"
Gëzim Shalaj,Port Vale,58,"LM, RM"
Saqer Otayf,Al Taawoun,58,ST
裴盛金,Incheon United FC,58,"CDM, CB"
渡部 大輔,Omiya Ardija,58,RB
Marcin Warcholak,Arka Gdynia,58,LB
Eduardo Mario Jesús Burruchaga,Quilmes Atlético Club,58,LB
Chris Day,Stevenage,58,GK
Kevin Ellison,Morecambe,58,"LM, ST"
Barry Molloy,Finn Harps,58,"CDM, CM"
Markus Böcskör,SV Mattersburg,58,GK
Gareth McGlynn,Derry City,58,"LM, RM"
Jonathan Smith,Luton Town,58,"CM, RB"
Alan McNally,Bray Wanderers,58,CB
Mattias Hugosson,Gefle IF,58,GK
Cristian Castells Ortega,Derry City,58,CB
田中 達也,Albirex Niigata,58,ST
Orlando Pineda Torres,U.N.A.M.,58,"LB, LWB, CM"
Ivan Necevski,Central Coast Mariners,58,GK
Patrick Kavanagh,Bohemian FC,58,"RM, LM"
Pádraig Amond,Hartlepool United,58,ST
조수혁 赵寿赫,Incheon United FC,58,GK
Alexander Denisov,Arsenal Tula,58,"LB, LM, CM"
Damian Piotrowski,Wisła Płock,58,RM
西村 弘司,Nagoya Grampus,58,GK
Derek Prendergast,Bohemian FC,58,CB
Charly Charrier,Amiens SC,58,CM
Massiré Kanté,RC Strasbourg Alsace,58,"CM, CDM"
Tobias Nilsson,Jönköpings Södra IF,58,"CB, CM"
Lukas Schubert,Derry City,58,RM
Darian MacKinnon,Hamilton Academical FC,58,"CM, CDM"
Eugeneson Lyngdoh,India,58,"CM, CDM"
Jeppe Kjær,Lyngby BK,58,"ST, CF"
Bobo Sollander,Östersunds FK,58,"ST, CB"
松井 謙弥,Omiya Ardija,58,GK
赤星 拓,Sagan Tosu,58,GK
藤田 義明,Júbilo Iwata,58,CB
榎本 哲也,Yokohama F. Marinos,58,GK
Filip Lončarić,Tromsø IL,58,GK
北本 久仁衛,Vissel Kobe,58,CB
Cristian Enzo Neves Lopes,Avaí FC,58,GK
Taha Yalçıner,Alanyaspor,58,"CM, CDM, CB"
Sultan Al Mutairi,Al Batin,58,"CB, CDM"
Abdulaziz Al Nashi,Ettifaq FC,58,CDM
Geoorgios Makris,Pisa,58,CM
Kai Havertz,Bayer 04 Leverkusen,57,"CAM, LM"
David Brooks,Sheffield United,57,CAM
Louis Dunne,Colchester United,57,"LM, CAM, RM"
Luke Burke,Wigan Athletic,57,"RB, RWB"
Markus Schubert,SG Dynamo Dresden,57,GK
Jonny Smith,Cheltenham Town,57,"LW, RW"
Dzenis Burnic,Borussia Dortmund,57,"CM, CDM"
Jan Bamert,Grasshopper Club Zürich,57,CB
Facundo Nicolás Cambeses,Club Atlético Banfield,57,GK
Lassi Lappalainen,HJK Helsinki,57,ST
Paolo Sabak,KRC Genk,57,"CAM, RM"
Egor Golenkov,Krylya Sovetov Samara,57,ST
Luca Zanimacchia,Genoa,57,RW
Furkan Zorba,Eintracht Frankfurt,57,CB
Alejandro Zendejas Saavedra,Guadalajara,57,LM
Matty Foulds,Everton,57,"CB, LB"
Evgeniy Goshev,FC Rostov,57,GK
Vashon Neufville,West Ham United,57,LB
Mason Mount,Chelsea,57,CAM
Vitaly Janelt,RB Leipzig,57,CDM
Justin Shaibu,Brentford,57,ST
Vladislav Masalskiy,Krylya Sovetov Samara,57,CB
Callum Burton,Shrewsbury,57,GK
Karlan Ahearne-Grant,Charlton Athletic,57,"ST, CF"
Moisés Ávila,CD O'Higgins,57,CM
Jérémy Livolant,En Avant de Guingamp,57,CDM
Ben Wynter,Crystal Palace,57,CB
Gaëtan Coucke,KRC Genk,57,GK
Lucas Robertone,Vélez Sarsfield,57,LM
Vedat Karakuş,Kayserispor,57,GK
Jonas Gemmer,AC Horsens,57,"CM, CDM"
Alexandr Shubin,FC Ural Yekaterinburg,57,GK
Dominik Reimann,Borussia Dortmund,57,GK
Michael Gómez,Envigado FC,57,ST
Harold Moukoudi,Le Havre AC,57,CB
Jake Orrell,Hartlepool United,57,ST
Axel Müller,Pescara,57,CF
Juan Pablo Noce,Gimnasia y Esgrima La Plata,57,GK
町田 浩樹,Kashima Antlers,57,CB
Thomas Dyson,Swansea City,57,CM
Siebe Van der Heyden,KV Oostende,57,"CDM, CB"
Aapo Halme,HJK Helsinki,57,CB
Niklas Hauptmann,SG Dynamo Dresden,57,CM
Dennis Geiger,TSG 1899 Hoffenheim,57,"CM, LB"
Gonzalo Goñi,Boca Juniors,57,CB
Jonjoe Kenny,Everton,57,"RB, CB, RWB"
Manuel Nicoletti,Crotone,57,LB
Callum Connolly,Everton,57,"CDM, CB, RB"
Louis Deschateaux,Stade Malherbe Caen,57,GK
Ángelo Araos,CD Antofagasta,57,CM
Ben White,Brighton & Hove Albion,57,CB
一美 和成,Gamba Osaka,57,ST
Pontus Dahlberg,IFK Göteborg,57,GK
Oran Jackson,Milton Keynes Dons,57,CB
Lucas Lingman,HJK Helsinki,57,RW
Sebastian Dahlström,HJK Helsinki,57,CM
Admiral Muskwe,Leicester City,57,ST
Charlie Grainger,Leyton Orient,57,GK
Joel Castro Pereira,Os Belenenses,57,GK
Craig Storie,Aberdeen,57,CM
Nicolas Lüchinger,FC Sion,57,"RB, RWB"
Max Clark,Cambridge United,57,"LB, CM"
Giuseppe Scalera,Bari,57,RB
Jack Hendry,Milton Keynes Dons,57,CB
David Syme,Partick Thistle FC,57,"CB, RB"
Fredrik Michalsen,Tromsø IL,57,CM
Harun Alpsoy,Grasshopper Club Zürich,57,"CDM, CM"
Valentin Voisin,Stade Malherbe Caen,57,"CDM, CM"
金城ジャスティン俊樹,Fortuna Düsseldorf,57,CM
Manuel Maranda,FC Admira Wacker Mödling,57,CB
Nathan McGinley,Middlesbrough,57,LB
Moritz Heinrich,TSV 1860 München,57,LM
Sadam Sulley,Legia Warszawa,57,ST
Matteo Belvisi,Frosinone,57,RB
Hasan Emiroğlu,Alanyaspor,57,CB
Artem Yusupov,FC Ural Yekaterinburg,57,ST
Eoghan O'Connell,Celtic,57,"CB, RB"
William Nightingale,AFC Wimbledon,57,CB
Ben Whitfield,Yeovil Town,57,"CAM, CM"
Rob Dickie,Cheltenham Town,57,"RB, CB"
Valentin Baume,Sporting de Charleroi,57,GK
Erik Andersson,Malmö FF,57,CM
Besard Sabovic,Djurgårdens IF,57,CM
Birhan Vatansever,Galatasaray SK,57,"CDM, CM"
Bastian Kurz,FC Augsburg,57,"ST, CF"
João De Oliveira,FC Luzern,57,"LM, LW"
Jan Holldack,Brentford,57,"RB, CDM"
Andriy Boryachuk,Shakhtar Donetsk,57,"ST, CAM"
Christian Maghoma,Tottenham Hotspur,57,CB
Oliver O'Dwyer,Crystal Palace,57,CB
Salvador Cordero,CD Antofagasta,57,CB
Florian Escales,Olympique de Marseille,57,GK
石田 崚真,Júbilo Iwata,57,RB
Jonathan León,Club América,57,GK
Cristian Calderón,Club Atlas,57,LB
Lassi Järvenpää,HJK Helsinki,57,RB
Diego Jonathan Rodríguez Miranda,U.N.A.M.,57,CB
Liam Fisch,SV Darmstadt 98,57,LM
Agustín Coscia,Rosario Central,57,ST
Walter Bracamonte,Unión de Santa Fe,57,ST
Kwame Thomas,Coventry City,57,ST
Lasse Nilsen,Tromsø IL,57,"LB, LM"
Harry Cornick,Leyton Orient,57,RM
Dominic Hyam,Portsmouth,57,CB
Pier Luigi Grazziani Serrano,Alianza Petrolera,57,GK
Jordan Smith,Nottingham Forest,57,GK
Jarrod Bowen,Hull City,57,ST
Darren Lyon,Hamilton Academical FC,57,"CDM, RWB"
Bradley Collins,Chelsea,57,GK
Ben Tollitt,Portsmouth,57,"RM, LM, CAM"
Ariel Lassiter,LA Galaxy,57,ST
Carl Johansson,Kalmar FF,57,LM
Shaun Donnellan,West Bromwich Albion,57,"CB, CM, CDM"
森 島司,Sanfrecce Hiroshima,57,CAM
Felix Bindelöv,Helsingborgs IF,57,"RB, CB"
Keanu Staude,DSC Arminia Bielefeld,57,CAM
Kyjuon Marsh-Brown,Brentford,57,RM
Rauf Öktem,Alanyaspor,57,"CM, CDM, CAM"
Kieran Wallace,Fleetwood Town,57,"LB, CAM, LM"
Tommy O'Sullivan,Cardiff City,57,CM
Niall Keown,Reading,57,"CB, RB"
Luis Manuel Orejuela,Deportivo Cali,57,RB
Mour Paye,ESTAC Troyes,57,"ST, RW, LW"
Jamie McGrath,St. Patrick's Athletic,57,LM
Dave Gnaase,1. FC Heidenheim 1846,57,"CAM, RM, LM"
Krystian Kujawa,Wisła Kraków,57,CB
Svante Ingelsson,Kalmar FF,57,RM
Stefan Nigro,Melbourne Victory,57,"RB, CM, CDM"
Luciano Gómez,Club Atlético Banfield,57,CM
Oualid Mamoun,Angers SCO,57,"CDM, CB"
小山 拓哉,FC Tokyo,57,LB
Maxim Nys,Waasland-Beveren,57,"LB, LM"
Zakaria Sanogo,Wolfsberger AC,57,"RM, LM"
Clément Diop Degoud,LA Galaxy,57,GK
Kieran Sadlier,Sligo Rovers,57,"CAM, LM"
Thomas Castella,FC Lausanne-Sport,57,GK
Harrison Heath,Orlando City SC,57,CDM
Daniel Alessi,Newcastle Jets,57,"RB, CB"
William Boyle,Kilmarnock,57,CB
Adam Ryczkowski,Legia Warszawa,57,"RM, LM, ST"
Julian Pollersbeck,1. FC Kaiserslautern,57,GK
Emmanuel Sonupe,Northampton Town,57,"RM, LM"
George Dobson,Walsall,57,CDM
Sultan Ahmed Mandash,Al Ittihad,57,"RM, LM, ST"
Viktor Nilsson,IF Elfsborg,57,CB
Sadiq El Fitouri,Manchester United,57,RB
Jorge Rico Vázquez,AD Alcorcón,57,CM
Michael Endlicher,FK Austria Wien,57,"RW, ST, RM"
Vincent Sierro,FC Sion,57,"CM, CDM"
Kevin O'Connor,Cork City,57,LB
Benjamin Van Durmen,Royal Excel Mouscron,57,LB
Josh Cogley,Birmingham City,57,RB
Eryin Alexis Sanhueza Mora,Audax Italiano,57,GK
Fabian Schubert,SV Ried,57,ST
Andreas Breimyr,Viking FK,57,CM
Darren Oldaker,Gillingham,57,CM
Erwin Saavedra,Bolivia,57,RB
Camilo Blanco,Fortaleza CEIF,57,RB
Robert Alex Morrell,Chicago Fire,57,ST
杉本 太郎,Kashima Antlers,57,CAM
Issam Ben Khemis,FC Lorient,57,CM
Rubén Cepeda,Club Deportes Temuco,57,"CM, CAM"
Andrés Iniestra Vázquez Mellado,U.N.A.M.,57,CM
Kevin Brandstätter,SV Ried,57,"LM, CAM"
Oliver Rathbone,Rochdale,57,CM
David Iduitua,CD Feirense,57,ST
João Othavio Basso,Estoril Praia,57,"CDM, CB"
Robin van Iersel,Willem II,57,GK
Remi Matthews,Hamilton Academical FC,57,GK
Johnny Goddard,Swindon Town,57,"CAM, CM"
Luca Verna,Pisa,57,CM
Lazar Petković,Carpi,57,GK
Ross Etheridge,Doncaster Rovers,57,GK
Patrick Berg,FK Bodø/Glimt,57,CM
Reuf Durakovic,SV Ried,57,GK
Petar Gluhakovic,FK Austria Wien,57,"RB, RWB"
David Ferguson,Motherwell,57,"CB, RB"
Jelinson Mosquera,Once Caldas,57,RM
Nick Besler,Portland Timbers,57,CM
David Eliécer Contreras Suárez,Jaguares de Córdoba,57,CDM
Lachlan Jackson,Newcastle Jets,57,"CB, LB"
Riccardo Ferrara,Trapani,57,GK
Ethan Robson,Sunderland,57,CM
Kevin Oliveros,CD Huachipato,57,CAM
Joey Katebian,Brisbane Roar,57,ST
Harry Monaghan,Derry City,57,CM
Krzysztof Drzazga,Wisła Kraków,57,ST
藤村 庆太,Vegalta Sendai,57,CM
Vincent Schmidt,FC Twente,57,"LB, RW"
Luiz Eduardo Da Silva Dos Santos,Kashiwa Reysol,57,ST
Christian Fassnacht,FC Thun,57,ST
Sebastien Ito Mavitidi,Waasland-Beveren,57,"CDM, CB"
Kevin Magri,Vicenza,57,CB
Hassan Mohammed Raghfawi,Al Shabab,57,LB
Serdarcan Eralp,Gençlerbirliği SK,57,"CM, CAM"
Francisco González,Club Atlas,57,GK
Yusuf Mersin,Crawley Town,57,GK
Aaron Amadi-Holloway,Fleetwood Town,57,ST
Kurtis Guthrie,Colchester United,57,"ST, RM"
Semi Ajayi,Cardiff City,57,CB
Philipp Erhardt,SV Mattersburg,57,CB
Areli Hernández,Querétaro,57,LB
Dramane Konate,FC Pro Vercelli 1892,57,CB
Danila Yashchuk,Zenit St. Petersburg,57,"LW, LM"
John Hall,Adelaide United,57,GK
Tom Beere,AFC Wimbledon,57,"CM, RM"
Piotr Żemło,Wisła Kraków,57,CB
Ryan Kitto,Adelaide United,57,CAM
Alexandre Menay,AS Nancy Lorraine,57,GK
Oğuzhan Demirci,Atiker Konyaspor,57,GK
Gabriel Gustavo Alanís,Belgrano de Córdoba,57,LM
Viktor Götesson,IF Elfsborg,57,ST
Gustav Berggren,BK Häcken,57,CM
Andreas Hanche-Olsen,Stabæk Fotball,57,CB
Arent Emil Hauge,FK Haugesund,57,CM
Christopher Lindquist,Strømsgodset IF,57,RB
Rasmus Rosenqvist,IF Elfsborg,57,CM
Emil Łupiński,Jagiellonia Białystok,57,CM
Gonzalo Montiel,River Plate,57,CB
Monday Samuel,Helsingborgs IF,57,LM
James Aguirre,Atlético Bucaramanga,57,GK
室屋 成,FC Tokyo,57,RB
홍준호 洪俊浩,GwangJu FC,57,CB
Zacarías Morán Correa,River Plate,57,CM
Christoph Riegler,SKN St. Pölten,57,GK
Reuven Niemeijer,Heracles Almelo,57,CAM
Josué Abraham Lázaro Navarro,Guadalajara,57,"CM, CDM"
Niels Wouters,Willem II,57,ST
Rodrigo González,San Luis de Quillota,57,CAM
Jack Duncan,Newcastle Jets,57,GK
Zakaria Messoudi,Odds BK,57,"CAM, CM"
Jesús Manuel Rodríguez Escorcia,Junior FC,57,ST
Dion Sembie-Ferris,Colchester United,57,RM
Francois-Joseph Sollacaro,AC Ajaccio,57,GK
Akim Zedadka,Racing Club de Lens,57,"RB, LB"
Narayan Das,India,57,LB
Kyle Wootton,Scunthorpe United,57,ST
Abdullah Al Ammar,Al Fateh,57,CM
Tom King,Millwall,57,GK
Pablo Benítez Alveal,CD Universidad de Concepción,57,GK
Erik Lindell,IFK Norrköping,57,LB
Gabriellius Judickas,Novara,57,CDM
Calle Brown,Houston Dynamo,57,GK
Marshall Hollingsworth,Columbus Crew SC,57,ST
Charles Trafford,Korona Kielce,57,CM
松原 健,Albirex Niigata,57,RB
Fernando Redondo,Club Atlético Tigre,57,CM
三島 勇太,Avispa Fukuoka,57,"RB, RM, RWB"
Santiago Villarreal,Club Atlético Tigre,57,CB
Cyril Fogacci,GFC Ajaccio,57,GK
Luigi Canotto,Trapani,57,"RW, LW, RM"
Lotfi Al Rashdi,Ettifaq FC,57,CDM
Donald Mokondelela,Orlando Pirates,57,"CF, CAM"
Fabio Eguelfi,FC Pro Vercelli 1892,57,LB
Dennis Agyare Antwi,IK Start,57,ST
Lorenzo Burón Aranda,UCAM Murcia CF,57,"LM, CAM, RM"
Dylan Bronn,Chamois Niortais Football Club,57,"CB, CDM"
Arián Pucheta,San Martín de San Juan,57,CB
Said Llambay,Club Olimpo,57,LW
Vitor Hugo Carvalho Monteiro,CD Nacional,57,CM
Eoin Wearen,Bohemian FC,57,"CM, CDM"
Robert Benson,Dundalk,57,"CM, CAM"
Alexander Lundin,Falkenbergs FF,57,GK
Fadil Sido,FC Metz,57,"RM, RW"
Julian Büscher,DC United,57,CAM
Christopher Lenz,1. FC Union Berlin,57,"LB, CB"
William David Cuesta Mosquera,Deportes Tolima,57,GK
Joe Wright,Doncaster Rovers,57,CB
Alain Rashiv  Estrada Damián,Pachuca,57,GK
Manuel De Iriondo,Unión de Santa Fe,57,CM
艮桥镇,FC Seoul,57,"CM, RB"
Rasmus Levin Martinsen,Viking FK,57,CB
Stephen Dooley,Cork City,57,LW
Jérémy Gagnon-Laparé,Montreal Impact,57,"CDM, LB"
Maicol Giovanny Medina Medina,Patriotas Boyacá FC,57,CDM
Bobson Bawling,Crawley Town,57,RWB
Federico Serraiocco,Brescia,57,GK
Jeff Barria,CD Cobresal,57,GK
Turki Mohammed Sufyani,Ettifaq FC,57,"ST, RM"
Ivan Knezevic,1. FC Nürnberg,57,LM
Yeong Jun Oh,Jeonnam Dragons,57,CM
Rob Lovejoy,Houston Dynamo,57,"LW, ST"
최봉진 崔邦敬,GwangJu FC,57,GK
Fernando Rubén Alarcón,Club Atlético Talleres,57,CB
Rowan Liburd,Stevenage,57,ST
Ben Polk,Portland Timbers,57,ST
Andrew Tarbell,San Jose Earthquakes,57,GK
三丸 拡,Sagan Tosu,57,LB
Santiago San Román Celorio,Club Atlas,57,CM
Eduardo Luis Carrillo Valdéz,Jaguares de Córdoba,57,CDM
David Khurtsidze,Amkar Perm,57,CM
Konrad Forenc,Zagłębie Lubin,57,GK
최성근 崔圣根,Sagan Tosu,57,"CM, CDM"
Jordan Cranston,Cheltenham Town,57,LB
Abdullah Haif Al Shammari,Al Taawoun,57,LB
John  Berner,Colorado Rapids,57,GK
Juan Méndez,CD Huachipato,57,RB
Nick Haughton,Fleetwood Town,57,"CAM, LW, RM, CM"
Phanuel Kavita,Real Salt Lake,57,CB
Kasper Enghardt,Randers FC,57,"LB, CB, CDM"
Mateusz Kryczka,Wisła Płock,57,GK
Nicholas Feely,Perth Glory,57,GK
Scott Bennett,Newport County,57,"CB, CDM"
Craig Hyland,Shamrock Rovers,57,GK
Murtadha Al Burayh,Ettifaq FC,57,CB
김경민 金坤明,Incheon United FC,57,CB
Brayan Camilo Reyes,Audax Italiano,57,CAM
Daniel Jones,Grimsby Town,57,CB
Alejandro Fernández Portillo,Jönköpings Södra IF,57,LB
Gauthier Gallon,Nîmes Olympique,57,GK
Cristian Edward Guerra Torres,Unión Española,57,GK
Gastón Álvarez Suarez,Belgrano de Córdoba,57,"CM, LM"
Daniel Byrne,Bohemian FC,57,"CB, CM"
Jhon Duque,Fortaleza CEIF,57,"LM, CM"
Clément Deprès,Nîmes Olympique,57,ST
Khalid Ali Al Magraby,Al Qadisiyah,57,RB
Ciarán Coll,Finn Harps,57,"LB, LM"
Alexander Hollman,Patronato,57,"RB, CB"
Nicolás Andrés Maná,San Martín de San Juan,57,ST
Kwabena Appiah,Central Coast Mariners,57,RW
Ali Hissain Khormi,Al Raed,57,"ST, RM"
Bryan Cubillos,Deportes Iquique,57,CM
増田 卓也,Sanfrecce Hiroshima,57,GK
天野 纯,Yokohama F. Marinos,57,"LW, RW"
Sebastián Ezequiel Anchoverri Ponce,Club Olimpo,57,GK
Przemysław Stolc,Arka Gdynia,57,"CB, RB"
Bandar Al Mutairi,Al Batin,57,"LB, LM"
Jamal Mohammad Al Dhafeeri,Al Batin,57,"CB, CDM"
Michael Leahy,Sligo Rovers,57,CB
John Sullivan,Bray Wanderers,57,CDM
Danny Furlong,Wexford Youths,57,ST
Santiago Rodas Restrepo,Alianza Petrolera,57,GK
Geraldo Amâncio Matsimbe,CD Nacional,57,CDM
Thomas Nørgaard,Silkeborg IF,57,GK
Dinny Corcoran,St. Patrick's Athletic,57,ST
Diego Carlos Figueroa Cobo,Santiago Wanderers,57,GK
Yovani José Ricardo García,Atlético Huila,57,"LM, RM"
兼田 亜季重,Avispa Fukuoka,57,GK
Dubán Martínez,Fortaleza CEIF,57,ST
Rodrigo Ramón Burgos Oviedo,Club Atlético Talleres,57,CM
Andreas Larsen,Lyngby BK,57,GK
Daniel Andersson,Helsingborgs IF,57,GK
Steve Collis,Rochdale,57,GK
Richard Brush,Finn Harps,57,GK
Steven Schumacher,Stevenage,57,"CDM, CM"
Mark Quigley,Bohemian FC,57,ST
Anders Emil Nedrebø,Vålerenga Fotball,57,"RB, RM, LM"
Jacob Berthelsen,AC Horsens,57,"CB, RB"
Karl Moore,Bray Wanderers,57,"LM, RM"
Aaron Morris,Gillingham,57,"CM, RB, CDM"
Richard Tait,Motherwell,57,RB
Mark Salmon,Bray Wanderers,57,"RM, CM"
Ahmed Al Suhail,Al Taawoun,57,RM
川俣 慎一郎,Kashima Antlers,57,GK
김교빈 金教彬,Jeonnam Dragons,57,GK
Dean Kelly,Bray Wanderers,57,ST
Alexander Nadj,BK Häcken,57,GK
Emad Al Dosari,Al Wehda,57,GK
